ep,succ,rsn,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
97,1,timeout,15.0,0.11549963057041168,0.1537228524684906,0.02866019494831562,0.02631068043410778,0.01620070785153524,0.12236437201499939,133.75,204.0242156982422
98,1,timeout,15.0,0.12525904178619385,0.1407032012939453,0.01597690023481846,0.0210519190877676,0.01636554405126414,0.12052971124649048,138.75,243.0829620361328
99,1,timeout,15.0,0.15139710903167725,0.1846938133239746,0.008059969171881676,0.018955174833536148,0.015706397695711447,0.12469824403524399,137.5,194.4442138671875
100,1,timeout,15.0,0.11852262914180756,0.21873994171619415,0.04121008142828941,0.022089077159762383,0.01762978880685136,0.11423074454069138,137.25,152.2054901123047
101,1,timeout,15.0,0.13139817118644714,0.15012739598751068,0.019745776429772377,0.025195496156811714,0.020006040972368355,0.12009762972593307,136.25,213.47000122070312
102,1,timeout,15.0,0.11819962412118912,0.15466488897800446,0.013611499220132828,0.022166671231389046,0.01783935782128999,0.12002237141132355,136.75,226.2104034423828
103,1,timeout,15.0,0.11594102531671524,0.21648572385311127,0.030777063220739365,0.02385786734521389,0.016332400040071807,0.12073162198066711,137.25,146.92666625976562
104,1,timeout,15.0,0.12961485981941223,0.21749061346054077,0.0397995300590992,0.02355128526687622,0.015642904214219242,0.1286896914243698,136.25,163.69493103027344
105,1,timeout,15.0,0.11194278299808502,0.1398467868566513,0.0379020981490612,0.02073628455400467,0.015390850460084645,0.12288408726453781,137.25,231.22781372070312
106,1,timeout,15.0,0.12311585992574692,0.20025981962680817,0.0027424560394138098,0.021876534447073936,0.01937366988197076,0.12254031747579575,139.0,182.9803009033203
107,1,timeout,15.0,0.10988330096006393,0.15109030902385712,0.009847725741565228,0.02396058477461338,0.014909813196568335,0.12060307711362839,136.75,226.52886962890625
108,1,timeout,15.0,0.11874543130397797,0.20861005783081055,0.025745011866092682,0.022483935579657555,0.020640619167393206,0.12434583157300949,137.0,183.6129608154297
109,1,timeout,15.0,0.12208190560340881,0.20595458149909973,0.0008244812488555908,0.02201656997203827,0.01597244714219019,0.12069880962371826,139.5,185.0397186279297
110,1,timeout,15.0,0.1121409460902214,0.1390565186738968,0.014227505773305893,0.02194965071976185,0.015542016360049782,0.1308249533176422,135.75,234.4115447998047
111,1,timeout,15.0,0.11837445944547653,0.17794714868068695,0.016857556998729706,0.023015981540083885,0.015393222422958996,0.12422545999288559,138.5,183.46067810058594
112,1,timeout,15.0,0.11725261062383652,0.14688296616077423,0.04197458177804947,0.02303437702357769,0.016199980542640206,0.11867231130599976,137.25,207.74562072753906
113,1,timeout,15.0,0.11437030136585236,0.15208500623703003,0.0661013200879097,0.024724071845412254,0.017019160449245868,0.129153773188591,140.0,186.08059692382812
114,1,timeout,15.0,0.14103904366493225,0.1491042822599411,0.010861426591873169,0.01839648187160492,0.017403936331917395,0.12144605070352554,138.25,229.79171752929688
115,1,timeout,15.0,0.13128048181533813,0.18443234264850616,0.038733046501874924,0.02197217009961605,0.01653443997036276,0.12152158468961716,140.25,181.8426055908203
116,1,timeout,15.0,0.11996904015541077,0.19092795252799988,0.014485818333923817,0.020194977521896362,0.013762932855336934,0.11702829599380493,142.0,205.8145294189453
117,1,timeout,15.0,0.11420328170061111,0.1494927555322647,0.0050718896090984344,0.02340911515057087,0.01640874442145549,0.11950235813856125,135.25,224.20620727539062
118,1,timeout,15.0,0.1323108822107315,0.13934464752674103,0.0009194985614158213,0.02713652513921261,0.02505880882030318,0.12362515181303024,138.0,223.1531524658203
119,1,timeout,15.0,0.12694784998893738,0.13213783502578735,0.025396723300218582,0.021460222080349922,0.015690062890007697,0.12139579653739929,137.75,237.08827209472656
120,1,timeout,15.0,0.11537855118513107,0.15631552040576935,0.029400549829006195,0.022533835843205452,0.015212677773358413,0.12654827535152435,137.75,208.17958068847656
121,1,timeout,15.0,0.12495780736207962,0.15526285767555237,0.034632522612810135,0.01844318024814129,0.013080773315300935,0.12173955887556076,137.75,207.56491088867188
122,1,timeout,15.0,0.1331470012664795,0.2082493156194687,0.026564422994852066,0.021668048575520515,0.01780485332682316,0.12125929445028305,137.25,188.15451049804688
123,1,timeout,15.0,0.11217914521694183,0.1638108193874359,0.004326743073761463,0.023223252967000008,0.019271312463553732,0.12161166220903397,138.75,212.65219116210938
124,1,timeout,15.0,0.13268469274044037,0.1498344987630844,0.017954343929886818,0.023241335526108742,0.016779177422923112,0.11749711632728577,134.75,230.4221649169922
125,1,timeout,15.0,0.10974946618080139,0.2169734686613083,0.011024370789527893,0.025146331638097763,0.016976651579854184,0.11761973798274994,137.25,162.2824249267578
126,1,timeout,15.0,0.12228916585445404,0.18486537039279938,0.0061252061277627945,0.02138514444231987,0.013915982281066917,0.1225416511297226,136.75,212.0250244140625
127,1,timeout,15.0,0.12760472297668457,0.15551969408988953,0.014911390841007233,0.0247641671448946,0.01714137834880068,0.1293473243713379,139.5,194.2159881591797
128,1,timeout,15.0,0.13825036585330963,0.15039315819740295,0.02040448971092701,0.025033485144376755,0.020839956690955525,0.11814738810062408,137.75,216.2403564453125
129,1,timeout,15.0,0.1409142017364502,0.14454808831214905,0.010563166812062263,0.019340159371495247,0.022639485431022725,0.1174548864364624,140.75,237.22984313964844
130,1,timeout,15.0,0.12400074303150177,0.21277505159378052,0.01247179415076971,0.021006600931286812,0.01518899221807859,0.12192296236753464,138.75,173.5830535888672
131,1,timeout,15.0,0.13065817952156067,0.20516861975193024,0.029058830812573433,0.023759035393595695,0.01554147951300248,0.1190967932343483,139.25,181.18380737304688
