wall_time_s,elapsed_min,completed_total,window_episode_count,checkpoint_count,latest_checkpoint,train_episode_count,train_success_rate,train_survival_ratio_mean,train_v_fwd_mean_mean,train_v_fwd_rmse_mean,train_yaw_drift_abs_final_mean,train_yaw_rate_abs_mean_mean,train_roll_rms_mean,train_pitch_rms_mean,train_tilt_rms_mean,train_vertical_bounce_rms_mean,train_contact_continuity_score_mean,train_diag_support_asym_score_mean,train_swing_scuff_count_mean,train_residual_rms_mean,train_residual_rate_rms_mean,train_joint_vel_rms_mean,train_return_total_mean
1776654136.0889628,26.34982134103775,3424,128,14,model_900.pt,128,1.0,1.0,0.1469484490226023,0.10184080398175865,0.009769355813659786,0.01023819754118449,0.022924765835341532,0.009606571100448491,0.024886991614005115,0.13653170393081382,0.594270832836628,0.6546614617109299,86.7421875,0.8905356954783201,0.21896520908921957,0.35570975416339934,292.7959667444229
1776654156.096122,26.683273994922637,3456,128,14,model_900.pt,128,1.0,1.0,0.1479288250557147,0.10352696047630161,0.009481046979090024,0.010341775549022714,0.023020944354357198,0.00954993622508482,0.02495189724196324,0.13635074091143906,0.5943880211561918,0.6556119811721146,86.841796875,0.8916539112105966,0.2175324026029557,0.35688649537041783,291.7460570335388
1776654176.1035156,27.01673055489858,3520,128,14,model_900.pt,128,1.0,1.0,0.14347382925916463,0.09904394077602774,0.01052929883780962,0.010678042264771648,0.022161957786011044,0.009532770280202385,0.024154123494525934,0.1364315521204844,0.5906119761057198,0.6557812509126961,86.853515625,0.8915223604999483,0.21711671072989702,0.35552697349339724,294.4229625463486
1776654196.109403,27.350162009398144,3552,128,14,model_900.pt,128,1.0,1.0,0.14101863832911476,0.09702387033030391,0.011552262627446908,0.010714512714912416,0.02170306986226933,0.00915668345260201,0.023584951871328426,0.1365121381240897,0.5901692663319409,0.6554947919212282,86.896484375,0.890227819327265,0.21735421265475452,0.3535517957061529,296.1390005350113
1776654216.1174648,27.68362970749537,3616,128,15,model_900.pt,128,1.0,1.0,0.14363332773791626,0.09952716052066535,0.012356402213754336,0.010643121982866433,0.022299250260402914,0.009223880962963449,0.024170302641459477,0.13697756361216307,0.587513015139848,0.6551171876490116,86.599609375,0.8920605145394802,0.21708457358181477,0.3564763378817588,293.7363541126251
1776654236.1326573,28.017216249306998,3648,128,15,model_900.pt,128,1.0,1.0,0.14676814334234223,0.10147159290499985,0.013066742588762281,0.010582912658719579,0.023043975903419778,0.009421107159141684,0.0249326422980189,0.13661314698401839,0.5900260400958359,0.6558203129097819,86.57421875,0.892629599198699,0.21674064500257373,0.35981212952174246,292.6497230529785
1776654256.1460176,28.350772253672282,3680,128,15,model_900.pt,128,1.0,1.0,0.14843103376915678,0.10323748871451244,0.011599147390825237,0.010521025826164987,0.023510595441621263,0.009682091327704256,0.025462734601403123,0.13600887497887015,0.5898046856746078,0.6564062517136335,86.287109375,0.8941576262004673,0.21604304597713053,0.362193081760779,291.5267667770386
1776654276.1563318,28.68427749077479,3744,128,15,model_900.pt,128,1.0,1.0,0.1436334457830526,0.10016782890306786,0.010022593418852921,0.010402490424894495,0.023116167933039833,0.009630960597860394,0.025082824635504746,0.1351298755616881,0.5905468738637865,0.6524218763224781,86.24609375,0.8943816623650491,0.21534581494051963,0.35981114651076496,294.78325152397156
1776654296.1673787,29.017794938882194,3776,128,15,model_900.pt,128,1.0,1.0,0.1443726773140952,0.10051692236447707,0.009191479806304415,0.010322817171982024,0.023303821806621272,0.009804377808904974,0.025325251137402957,0.13489963370375335,0.5900911432690918,0.6505078133195639,86.142578125,0.8946347781457007,0.21514522738289088,0.36033708695322275,295.13447165489197
1776654316.1749616,29.351254653930663,3840,128,15,model_900.pt,128,1.0,1.0,0.14937306375941262,0.10310944385128096,0.011162168606688283,0.010233430046355352,0.02407512417266844,0.009949316572601674,0.02609390335257486,0.1355871213017963,0.5886458307504654,0.6474479157477617,86.154296875,0.8955545690841973,0.21470021398272365,0.3641891158185899,293.0282759666443
