env_id,success,done_reason_code,done_reason,duration_sec,survival_ratio,v_cmd_mean,v_fwd_mean,v_fwd_rmse,yaw_drift_abs_final,yaw_rate_abs_mean,roll_rms,pitch_rms,tilt_rms,vertical_bounce_rms,base_z_min,contact_continuity_score,diag_support_asym_score,swing_scuff_count,residual_rms,residual_rate_rms,joint_vel_rms,return_total,completed_episode_index,completed_wall_time_s
12,1,1,timeout,15.0,1.0,0.24623094499111176,0.1426868587732315,0.17429140210151672,0.06937631964683533,0.02475326508283615,0.01282527856528759,0.00865840632468462,0.015474358479774337,0.12257812172174454,0.8590072989463806,0.4811111092567444,0.7744444608688354,138.5,0.43436768651008606,0.30327364802360535,0.4410167336463928,163.2291717529297,124,1776658910.4037993
13,1,1,timeout,15.0,1.0,0.13536548614501953,0.14263863861560822,0.135899156332016,0.042890820652246475,0.021953854709863663,0.012152310460805893,0.007640828378498554,0.014354821762929737,0.12222643196582794,0.861207902431488,0.4744444489479065,0.7655555605888367,138.5,0.4630751609802246,0.3009752035140991,0.4374423623085022,225.02658081054688,125,1776658910.4037993
14,1,1,timeout,15.0,1.0,0.23839342594146729,0.13218389451503754,0.18088489770889282,0.029807299375534058,0.02206345833837986,0.012763121165335178,0.009258612990379333,0.015767662362780595,0.1262216717004776,0.859002411365509,0.46000000834465027,0.7566666603088379,137.25,0.4365465044975281,0.3035465180873871,0.4398925006389618,179.9271697998047,126,1776658910.4037993
15,1,1,timeout,15.0,1.0,0.2526758909225464,0.13033367693424225,0.1865215301513672,0.0027519119903445244,0.02492540329694748,0.01016037818044424,0.009662942960858345,0.014021617290257542,0.11559630930423737,0.8621267676353455,0.476666659116745,0.7933333516120911,140.25,0.43438631296157837,0.30277103185653687,0.42741939425468445,187.07579040527344,127,1776658910.4037993
0,1,1,timeout,15.0,1.0,0.23610138893127441,0.14309613406658173,0.15842269361019135,0.020066140219569206,0.018603891134262085,0.010528143495321274,0.008661756291985512,0.013633335157613717,0.122427798807621,0.8575901389122009,0.4855555593967438,0.7855555415153503,138.25,0.47285011410713196,0.3025774359703064,0.41562050580978394,233.7379913330078,128,1776658931.7250044
1,1,1,timeout,15.0,1.0,0.2807522714138031,0.15344734489917755,0.1881803721189499,0.03955891728401184,0.020176321268081665,0.011445202864706516,0.009803090244531631,0.015069613364539831,0.12259975075721741,0.8598684072494507,0.4722222089767456,0.7511110901832581,136.75,0.4589034616947174,0.3024498522281647,0.43591904640197754,185.60934448242188,129,1776658931.7250044
2,1,1,timeout,15.0,1.0,0.2751164138317108,0.14785155653953552,0.18469183146953583,0.004243785515427589,0.022167440503835678,0.011981219984591007,0.009894756600260735,0.015538849394262314,0.12924803793430328,0.8602109551429749,0.4699999988079071,0.7822222113609314,140.0,0.4653024971485138,0.3025427758693695,0.4415510892868042,206.2595977783203,130,1776658931.7250044
3,1,1,timeout,15.0,1.0,0.20390059053897858,0.13751544058322906,0.14158110320568085,0.027066953480243683,0.021354537457227707,0.011007647961378098,0.010164599865674973,0.014982903726277863,0.11471614986658096,0.8620203733444214,0.46000000834465027,0.7477777600288391,136.5,0.4510122835636139,0.30321621894836426,0.42847779393196106,245.3804168701172,131,1776658931.7250044
4,1,1,timeout,15.0,1.0,0.2757244408130646,0.15082456171512604,0.18920378386974335,0.07320860028266907,0.024335313588380814,0.011857887730002403,0.00865368451923132,0.014679773744023622,0.12052515149116516,0.8612108826637268,0.46888887882232666,0.7900000214576721,140.0,0.44989845156669617,0.302577942609787,0.42781299352645874,153.4548797607422,132,1776658931.7250044
5,1,1,timeout,15.0,1.0,0.2919773757457733,0.11977778375148773,0.21853744983673096,0.0049646347761154175,0.02069631777703762,0.012260579504072666,0.00946614146232605,0.015489662486976762,0.11628624051809311,0.8624395728111267,0.476666659116745,0.7755555510520935,138.0,0.4538567066192627,0.3045271039009094,0.4172687530517578,181.91790771484375,133,1776658931.7250044
6,1,1,timeout,15.0,1.0,0.2846813499927521,0.14587917923927307,0.19780488312244415,0.01814000867307186,0.02304285392165184,0.011866291053593159,0.012604170478880405,0.017311094039062502,0.11779426783323288,0.8577930927276611,0.47555556893348694,0.7400000095367432,136.0,0.44973164796829224,0.30433139204978943,0.4364906847476959,192.0040740966797,134,1776658931.7250044
7,1,1,timeout,15.0,1.0,0.1323816478252411,0.15292072296142578,0.13953687250614166,0.09291116148233414,0.022454025223851204,0.01238673459738493,0.009216669015586376,0.01543950069558348,0.12807416915893555,0.8626201748847961,0.4588888883590698,0.7833333611488342,138.75,0.43861082196235657,0.30171510577201843,0.42133256793022156,200.4934844970703,135,1776658931.7250044
8,1,1,timeout,15.0,1.0,0.2783125936985016,0.13534758985042572,0.2030601054430008,0.02894824929535389,0.020790856331586838,0.012280629947781563,0.010639945976436138,0.016248763715920943,0.1185709610581398,0.85990971326828,0.4566666781902313,0.7511110901832581,135.5,0.45877090096473694,0.3014306128025055,0.4392063319683075,183.22268676757812,136,1776658931.7250044
9,1,1,timeout,15.0,1.0,0.2877793312072754,0.14253664016723633,0.19748647511005402,0.04130487143993378,0.020452087745070457,0.011188065633177757,0.009384127333760262,0.014602556571659625,0.12057942152023315,0.858871579170227,0.4977777898311615,0.7900000214576721,139.75,0.47226858139038086,0.30033132433891296,0.4191988408565521,181.1471710205078,137,1776658931.7250044
10,1,1,timeout,15.0,1.0,0.15636466443538666,0.1590181440114975,0.15033487975597382,0.022332938387989998,0.018148664385080338,0.013377176597714424,0.010590980760753155,0.01706217240567806,0.1210348904132843,0.8657855987548828,0.47333332896232605,0.7622222304344177,138.75,0.45668333768844604,0.30239349603652954,0.4323762357234955,233.44032287597656,138,1776658931.7250044
11,1,1,timeout,15.0,1.0,0.05595722794532776,0.12992049753665924,0.15926876664161682,0.005932062864303589,0.021756485104560852,0.01128483098000288,0.009489554911851883,0.01474445871072536,0.12064554542303085,0.8599220514297485,0.47999998927116394,0.7855555415153503,142.25,0.44913792610168457,0.3006720244884491,0.43115001916885376,221.00965881347656,139,1776658931.7250044
12,1,1,timeout,15.0,1.0,0.2726597785949707,0.16209623217582703,0.17372535169124603,0.037514250725507736,0.019249282777309418,0.012242765165865421,0.009600684978067875,0.015558227757512292,0.12133928388357162,0.864678680896759,0.4722222089767456,0.7933333516120911,138.75,0.4468715190887451,0.30306342244148254,0.4324451982975006,202.4303741455078,140,1776658931.7250044
13,1,1,timeout,15.0,1.0,0.25655362010002136,0.12817521393299103,0.19625313580036163,0.06836577504873276,0.0238995049148798,0.012437158264219761,0.009368369355797768,0.01557078193527546,0.11774615198373795,0.8644332885742188,0.45444443821907043,0.7444444298744202,133.5,0.4569408893585205,0.3014730215072632,0.44332587718963623,174.41796875,141,1776658931.7250044
14,1,1,timeout,15.0,1.0,0.229036346077919,0.15327972173690796,0.15726715326309204,0.003017224371433258,0.02204468473792076,0.012182218953967094,0.00872843712568283,0.014986396274601625,0.13204538822174072,0.8633282780647278,0.4866666793823242,0.7766666412353516,139.0,0.44931352138519287,0.3040269911289215,0.4363822340965271,236.3460235595703,142,1776658931.7250044
15,1,1,timeout,15.0,1.0,0.06574055552482605,0.13958986103534698,0.15453918278217316,0.03697625547647476,0.022442052140831947,0.009894995018839836,0.00976463034749031,0.013901760041303904,0.11674424260854721,0.863341212272644,0.46222221851348877,0.7644444704055786,135.5,0.4569898843765259,0.30320626497268677,0.4233807325363159,209.16928100585938,143,1776658931.7250044
0,1,1,timeout,15.0,1.0,0.12343569099903107,0.16213227808475494,0.1353515237569809,0.029584521427750587,0.020583653822541237,0.011647780425846577,0.00869222916662693,0.014533603707748968,0.11926938593387604,0.8606915473937988,0.4588888883590698,0.7566666603088379,137.0,0.46390408277511597,0.3027133047580719,0.4214702546596527,237.13311767578125,144,1776658953.3306825
1,1,1,timeout,15.0,1.0,0.10526657849550247,0.15497298538684845,0.14761939644813538,0.02359272912144661,0.020296605303883553,0.011367355473339558,0.008497525006532669,0.014192417049041043,0.11643870174884796,0.8618947267532349,0.4722222089767456,0.746666669845581,138.0,0.4758111834526062,0.3006998300552368,0.4136579632759094,239.0205841064453,145,1776658953.3306825
2,1,1,timeout,15.0,1.0,0.13419730961322784,0.16714641451835632,0.14825691282749176,0.056476373225450516,0.02248743735253811,0.012587402015924454,0.008304758928716183,0.015080176072400154,0.11909054219722748,0.8612147569656372,0.476666659116745,0.7733333110809326,137.5,0.4520329535007477,0.302748441696167,0.43306660652160645,222.3596649169922,146,1776658953.3306825
3,1,1,timeout,15.0,1.0,0.2720259130001068,0.1622813642024994,0.17293016612529755,0.03116120584309101,0.019362492486834526,0.01288097444921732,0.008615637198090553,0.015496732142310232,0.11471632122993469,0.8608808517456055,0.49000000953674316,0.7555555701255798,139.5,0.4707770049571991,0.30132538080215454,0.42533743381500244,229.1738739013672,147,1776658953.3306825
4,1,1,timeout,15.0,1.0,0.2466832995414734,0.14135292172431946,0.17136529088020325,0.046521738171577454,0.02166643925011158,0.01131272129714489,0.0085561852902174,0.01418400401393796,0.11963336914777756,0.8617873787879944,0.476666659116745,0.7799999713897705,140.25,0.48525214195251465,0.3017319142818451,0.41665536165237427,201.76451110839844,148,1776658953.3306825
5,1,1,timeout,15.0,1.0,0.2388322949409485,0.17504526674747467,0.15711277723312378,0.018086858093738556,0.022678399458527565,0.01214502938091755,0.007310268934816122,0.014175393136089318,0.12209444493055344,0.8601747751235962,0.46444445848464966,0.7888888716697693,139.5,0.464240163564682,0.30235156416893005,0.43016132712364197,224.21031188964844,149,1776658953.3306825
6,1,1,timeout,15.0,1.0,0.188285693526268,0.16610246896743774,0.13724561035633087,0.0038077328354120255,0.019461533054709435,0.010675894096493721,0.007600886281579733,0.013105273252590213,0.11933653056621552,0.8623449802398682,0.4699999988079071,0.7933333516120911,138.75,0.4544902741909027,0.3027927875518799,0.4344261586666107,253.09974670410156,150,1776658953.3306825
7,1,1,timeout,15.0,1.0,0.22120900452136993,0.1836547702550888,0.14399361610412598,0.030653055757284164,0.019367674365639687,0.01127539575099945,0.009385391138494015,0.014670382277370227,0.12325575202703476,0.8616734147071838,0.47777777910232544,0.7666666507720947,139.0,0.4658973217010498,0.3000558316707611,0.4395517110824585,233.30484008789062,151,1776658953.3306825
8,1,1,timeout,15.0,1.0,0.20671145617961884,0.1641692817211151,0.14637276530265808,0.05218285322189331,0.021855268627405167,0.010652516968548298,0.009611200541257858,0.014347518726577246,0.12132544070482254,0.8622542023658752,0.4511111080646515,0.7900000214576721,138.0,0.4636989235877991,0.3021320402622223,0.4261642098426819,227.6488800048828,152,1776658953.3306825
9,1,1,timeout,15.0,1.0,0.25110411643981934,0.1545003354549408,0.17319893836975098,0.008097619749605656,0.0205283984541893,0.01161290891468525,0.009837763383984566,0.01521976484246861,0.12069547921419144,0.8601114153862,0.47999998927116394,0.754444420337677,142.0,0.49251458048820496,0.30285149812698364,0.42795827984809875,216.51351928710938,153,1776658953.3306825
10,1,1,timeout,15.0,1.0,0.19845038652420044,0.16204288601875305,0.14489470422267914,0.043544456362724304,0.019190095365047455,0.011854935437440872,0.01059983391314745,0.015902703330320987,0.11674513667821884,0.8624355792999268,0.46222221851348877,0.7599999904632568,135.5,0.473775178194046,0.3015659749507904,0.4247720241546631,227.37477111816406,154,1776658953.3306825
11,1,1,timeout,15.0,1.0,0.13682271540164948,0.16010336577892303,0.1437888890504837,0.022376293316483498,0.02237458899617195,0.010370541363954544,0.011047936975955963,0.015152723834551568,0.12688152492046356,0.8592150807380676,0.4555555582046509,0.7599999904632568,137.0,0.4565246105194092,0.3029020130634308,0.4304428696632385,218.7707061767578,155,1776658953.3306825
12,1,1,timeout,15.0,1.0,0.14817045629024506,0.15938518941402435,0.15978099405765533,0.0009349212050437927,0.018123120069503784,0.01221548579633236,0.00809833686798811,0.014656096112806202,0.11911554634571075,0.8631950616836548,0.4677777886390686,0.7644444704055786,135.0,0.46779513359069824,0.30365753173828125,0.4066944122314453,239.11801147460938,156,1776658953.3306825
13,1,1,timeout,15.0,1.0,0.25167253613471985,0.1535084843635559,0.15658323466777802,0.020034825429320335,0.018978629261255264,0.009896541945636272,0.009725512005388737,0.0138754144532226,0.12000562250614166,0.8581605553627014,0.4722222089767456,0.801111102104187,139.5,0.47173944115638733,0.30134427547454834,0.42810651659965515,235.63514709472656,157,1776658953.3306825
14,1,1,timeout,15.0,1.0,0.09802737832069397,0.14027972519397736,0.134477898478508,0.03522222489118576,0.02496637962758541,0.012636770494282246,0.00858128722757101,0.015275027299721454,0.12415675818920135,0.8618124723434448,0.47333332896232605,0.757777750492096,136.0,0.4668484330177307,0.3004017472267151,0.4199533462524414,226.3268280029297,158,1776658953.3306825
15,1,1,timeout,15.0,1.0,0.17520081996917725,0.15994888544082642,0.14286582171916962,0.03865303099155426,0.02274097502231598,0.011922495439648628,0.010248340666294098,0.015721780558221123,0.11426825076341629,0.8604527711868286,0.4655555486679077,0.7699999809265137,137.25,0.4705529510974884,0.3023581802845001,0.4245137572288513,236.3204803466797,159,1776658953.3306825
0,1,1,timeout,15.0,1.0,0.13267110288143158,0.16713416576385498,0.1246284767985344,0.0361824706196785,0.02125820517539978,0.009996321983635426,0.009038887917995453,0.01347694134418478,0.11594711244106293,0.860257089138031,0.4699999988079071,0.8022222518920898,139.5,0.5068848729133606,0.3017081320285797,0.4197860360145569,248.5477294921875,160,1776658974.9061697
1,1,1,timeout,15.0,1.0,0.21674534678459167,0.15835194289684296,0.1394163966178894,0.013290311209857464,0.020807262510061264,0.01009515579789877,0.010119324550032616,0.01429380634865122,0.1176515743136406,0.8624571561813354,0.4744444489479065,0.7611111402511597,137.5,0.49852868914604187,0.29728275537490845,0.4141368269920349,255.17942810058594,161,1776658974.9061697
2,1,1,timeout,15.0,1.0,0.19429777562618256,0.1669863909482956,0.13908842206001282,0.0046788230538368225,0.02037515863776207,0.010801711119711399,0.007986214011907578,0.01343341272192907,0.11991553008556366,0.8558928370475769,0.46444445848464966,0.754444420337677,136.0,0.47759783267974854,0.30036142468452454,0.4252657890319824,254.78701782226562,162,1776658974.9061697
3,1,1,timeout,15.0,1.0,0.11310958117246628,0.16532647609710693,0.14302517473697662,0.028839029371738434,0.019250864163041115,0.010746398940682411,0.007333091925829649,0.01300997030684421,0.11519958823919296,0.8601128458976746,0.48444443941116333,0.7722222208976746,141.5,0.5095064043998718,0.30243608355522156,0.41091105341911316,231.46734619140625,163,1776658974.9061697
4,1,1,timeout,15.0,1.0,0.23190364241600037,0.16174361109733582,0.15548774600028992,0.02735491469502449,0.023950885981321335,0.011882303282618523,0.010471631772816181,0.0158380618538248,0.11595448851585388,0.8612849712371826,0.47777777910232544,0.7622222304344177,137.25,0.471680223941803,0.30343618988990784,0.4314862787723541,232.62083435058594,164,1776658974.9061697
5,1,1,timeout,15.0,1.0,0.12118444591760635,0.16895464062690735,0.1462268829345703,0.05904293432831764,0.018201859667897224,0.010960905812680721,0.00863560475409031,0.013954036179662326,0.11507115513086319,0.8628502488136292,0.46666666865348816,0.7444444298744202,138.0,0.4874523878097534,0.3020387589931488,0.41410142183303833,208.72555541992188,165,1776658974.9061697
6,1,1,timeout,15.0,1.0,0.06835949420928955,0.18078593909740448,0.18025079369544983,0.08645042777061462,0.018904520198702812,0.012271876446902752,0.010357380844652653,0.0160584647301423,0.1336309164762497,0.8619876503944397,0.4588888883590698,0.7755555510520935,135.5,0.490446537733078,0.2994925379753113,0.4268137812614441,161.45864868164062,166,1776658974.9061697
7,1,1,timeout,15.0,1.0,0.12423349916934967,0.1561618447303772,0.14660105109214783,0.009807274676859379,0.019589625298976898,0.01146775297820568,0.010287608951330185,0.015405981186040512,0.11806584149599075,0.8605847954750061,0.4655555486679077,0.7444444298744202,135.0,0.49185654520988464,0.3031823933124542,0.42790138721466064,235.36758422851562,167,1776658974.9061697
8,1,1,timeout,15.0,1.0,0.293832927942276,0.17571672797203064,0.17173726856708527,0.0025783516466617584,0.016027752310037613,0.009885475039482117,0.009175468236207962,0.013487469522111448,0.12106087803840637,0.8578525185585022,0.49444442987442017,0.7733333110809326,142.75,0.48656606674194336,0.29930582642555237,0.43906858563423157,232.3169708251953,168,1776658974.9061697
9,1,1,timeout,15.0,1.0,0.16662348806858063,0.16357803344726562,0.15000300109386444,0.056575141847133636,0.023001600056886673,0.010011866688728333,0.009186441078782082,0.013587795048748819,0.12030073255300522,0.8577045202255249,0.47555556893348694,0.7744444608688354,141.25,0.4901500344276428,0.3011486530303955,0.4181514084339142,215.3325958251953,169,1776658974.9061697
10,1,1,timeout,15.0,1.0,0.2816448211669922,0.16735625267028809,0.17345114052295685,0.01547330804169178,0.017332086339592934,0.009916645474731922,0.007571070455014706,0.012476416364738622,0.1196461096405983,0.8612524271011353,0.47555556893348694,0.7699999809265137,138.0,0.48311689496040344,0.3010025918483734,0.41390514373779297,205.9412078857422,170,1776658974.9061697
11,1,1,timeout,15.0,1.0,0.2747116982936859,0.15889997780323029,0.16729891300201416,0.07976076006889343,0.022209757938981056,0.011082105338573456,0.00803830474615097,0.013690412774172716,0.11767424643039703,0.8576316833496094,0.47555556893348694,0.7677778005599976,137.5,0.5129659175872803,0.2989483177661896,0.40834784507751465,185.66952514648438,171,1776658974.9061697
12,1,1,timeout,15.0,1.0,0.15182580053806305,0.17079423367977142,0.1364792287349701,0.0062638320960104465,0.022001635283231735,0.011734369210898876,0.008642279542982578,0.01457341471573312,0.11888305842876434,0.8590119481086731,0.448888897895813,0.7877777814865112,139.0,0.4771665334701538,0.30042457580566406,0.43913617730140686,240.6799774169922,172,1776658974.9061697
13,1,1,timeout,15.0,1.0,0.22303010523319244,0.1771230399608612,0.1271432638168335,0.06908997148275375,0.01940339058637619,0.012696579098701477,0.010343887843191624,0.016376786513907747,0.11253722012042999,0.86050945520401,0.4888888895511627,0.7900000214576721,142.5,0.5190531015396118,0.301364928483963,0.40769851207733154,243.36553955078125,173,1776658974.9061697
14,1,1,timeout,15.0,1.0,0.29429444670677185,0.1709156632423401,0.18182997405529022,0.012657985091209412,0.01652432233095169,0.011295841075479984,0.008002870716154575,0.013843480967660745,0.11761046946048737,0.8614857196807861,0.47777777910232544,0.7988888621330261,139.75,0.49380847811698914,0.29986926913261414,0.41202011704444885,219.6658477783203,174,1776658974.9061697
15,1,1,timeout,15.0,1.0,0.28152310848236084,0.17444655299186707,0.162270188331604,0.025703150779008865,0.016982514411211014,0.012714041396975517,0.007883849553763866,0.014960011110637246,0.12936341762542725,0.8605103492736816,0.46666666865348816,0.7922222018241882,136.5,0.48759570717811584,0.30369511246681213,0.42628440260887146,210.27667236328125,175,1776658974.9061697
0,1,1,timeout,15.0,1.0,0.1485140174627304,0.14649075269699097,0.11621387302875519,0.03645090386271477,0.020212111994624138,0.011262524873018265,0.007896450348198414,0.013754940734765742,0.11577994376420975,0.8582472205162048,0.46666666865348816,0.7611111402511597,134.0,0.5066970586776733,0.29890596866607666,0.41589438915252686,244.38540649414062,176,1776658996.2998052
1,1,1,timeout,15.0,1.0,0.11565370112657547,0.1519879251718521,0.13007618486881256,0.0599379688501358,0.0207274928689003,0.010217688046395779,0.008571498095989227,0.01333685602467861,0.1243978962302208,0.8591708540916443,0.4811111092567444,0.7766666412353516,139.75,0.4798060655593872,0.30116400122642517,0.42163968086242676,229.81053161621094,177,1776658996.2998052
2,1,1,timeout,15.0,1.0,0.2928841710090637,0.18315449357032776,0.1769440621137619,0.00909978523850441,0.018054135143756866,0.011778797022998333,0.009159303270280361,0.014920887899383298,0.11825647205114365,0.8618808388710022,0.4888888895511627,0.7799999713897705,138.0,0.48885372281074524,0.3009699881076813,0.43754255771636963,227.1012725830078,178,1776658996.2998052
3,1,1,timeout,15.0,1.0,0.0719221830368042,0.13883787393569946,0.13615672290325165,0.013576596044003963,0.019816527143120766,0.010725637897849083,0.0087567875161767,0.013846322108027265,0.12020806968212128,0.8571176528930664,0.49000000953674316,0.7522222399711609,139.25,0.49957072734832764,0.301698237657547,0.40312841534614563,243.38113403320312,179,1776658996.2998052
4,1,1,timeout,15.0,1.0,0.2334974706172943,0.1455191671848297,0.15050549805164337,0.000647474080324173,0.01997438631951809,0.011289616115391254,0.011935253627598286,0.016428807357443814,0.11891639232635498,0.8571181297302246,0.48444443941116333,0.7755555510520935,139.0,0.4997362196445465,0.30245375633239746,0.4234786927700043,229.15847778320312,180,1776658996.2998052
5,1,1,timeout,15.0,1.0,0.11149604618549347,0.16457782685756683,0.13909773528575897,0.001539744553156197,0.020781220868229866,0.009461372159421444,0.007977558299899101,0.012375742384494121,0.1167229562997818,0.8602513074874878,0.4677777886390686,0.75,134.75,0.5003567934036255,0.301914781332016,0.41270869970321655,244.5015869140625,181,1776658996.2998052
6,1,1,timeout,15.0,1.0,0.2169189602136612,0.16654035449028015,0.1357526034116745,0.005162220913916826,0.019284386187791824,0.00997447595000267,0.008199388161301613,0.01291201520665441,0.1149822473526001,0.8613128066062927,0.4888888895511627,0.7933333516120911,139.5,0.5051074624061584,0.29986312985420227,0.42605727910995483,246.9077606201172,182,1776658996.2998052
7,1,1,timeout,15.0,1.0,0.2480088472366333,0.15641959011554718,0.15176703035831451,0.006888967007398605,0.021403586491942406,0.010797270573675632,0.007681306451559067,0.013250793208103606,0.1238749697804451,0.8591230511665344,0.4677777886390686,0.7655555605888367,136.5,0.4895687401294708,0.303409606218338,0.43151235580444336,243.0921173095703,183,1776658996.2998052
8,1,1,timeout,15.0,1.0,0.2513431906700134,0.1487593948841095,0.16228584945201874,0.026015207171440125,0.01808319427073002,0.010191635228693485,0.007926130667328835,0.012910963402872642,0.11426534503698349,0.8572373390197754,0.5066666603088379,0.7855555415153503,140.75,0.5177983045578003,0.2987631857395172,0.41770002245903015,231.5294647216797,184,1776658996.2998052
9,1,1,timeout,15.0,1.0,0.17002086341381073,0.16803081333637238,0.1252637356519699,0.035539235919713974,0.020074788480997086,0.011677882634103298,0.00961096677929163,0.015124272718003293,0.12545925378799438,0.8611888289451599,0.46444445848464966,0.7566666603088379,138.0,0.4858977496623993,0.30360254645347595,0.4358932375907898,229.62904357910156,185,1776658996.2998052
10,1,1,timeout,15.0,1.0,0.2979220151901245,0.15972034633159637,0.19542396068572998,0.03619861975312233,0.01907002553343773,0.011207438074052334,0.010460835881531239,0.015330875889004168,0.11893258988857269,0.8581454753875732,0.4699999988079071,0.7844444513320923,137.5,0.4843398332595825,0.3018695116043091,0.4249061346054077,197.43272399902344,186,1776658996.2998052
11,1,1,timeout,15.0,1.0,0.18492183089256287,0.15716040134429932,0.13909867405891418,0.041975948959589005,0.02023758925497532,0.01029061060398817,0.008062480948865414,0.013072882836380487,0.11485922336578369,0.8581021428108215,0.4855555593967438,0.7911111116409302,139.75,0.49649545550346375,0.30148690938949585,0.4082331359386444,241.19854736328125,187,1776658996.2998052
12,1,1,timeout,15.0,1.0,0.10193359851837158,0.15518027544021606,0.13811223208904266,0.0004085823893547058,0.02067839354276657,0.01017050165683031,0.00877419300377369,0.013432258440748497,0.11677894741296768,0.8553479313850403,0.4699999988079071,0.7711111307144165,138.5,0.5250163078308105,0.30037054419517517,0.42138537764549255,235.6678924560547,188,1776658996.2998052
13,1,1,timeout,15.0,1.0,0.05700448527932167,0.172577902674675,0.17446660995483398,0.004769358783960342,0.020931461825966835,0.01337864063680172,0.008247015997767448,0.01571627494529523,0.11768340319395065,0.863381028175354,0.4699999988079071,0.7555555701255798,138.5,0.46689823269844055,0.3030669093132019,0.434394508600235,208.58706665039062,189,1776658996.2998052
14,1,1,timeout,15.0,1.0,0.14294429123401642,0.15143968164920807,0.1305171251296997,0.010449005290865898,0.019692709669470787,0.011800064705312252,0.008466362953186035,0.014523113602276781,0.1184341236948967,0.8575034141540527,0.49000000953674316,0.7900000214576721,141.5,0.4936905801296234,0.30003541707992554,0.42075037956237793,254.62713623046875,190,1776658996.2998052
15,1,1,timeout,15.0,1.0,0.21267461776733398,0.1752157062292099,0.1326085925102234,0.049848172813653946,0.018855145201086998,0.011678684502840042,0.008510930463671684,0.014450868799983304,0.11796162277460098,0.861253559589386,0.4811111092567444,0.7488889098167419,138.0,0.4924028217792511,0.29967600107192993,0.4191731810569763,241.058837890625,191,1776658996.2998052
0,1,1,timeout,15.0,1.0,0.28372952342033386,0.15902547538280487,0.1702716052532196,0.0011253021657466888,0.01909669302403927,0.009990982711315155,0.007731724996119738,0.012633261928473622,0.11593553423881531,0.86237633228302,0.4722222089767456,0.7855555415153503,138.0,0.48625460267066956,0.30115222930908203,0.421904593706131,217.81805419921875,192,1776659015.8996117
1,1,1,timeout,15.0,1.0,0.1886269748210907,0.1534653753042221,0.1333666741847992,0.05154355242848396,0.021309204399585724,0.010447812266647816,0.008969889022409916,0.01377010131529418,0.11656882613897324,0.8595707416534424,0.47111111879348755,0.7566666603088379,136.0,0.5255654454231262,0.2991839647293091,0.4162813127040863,234.6844482421875,193,1776659015.8996117
2,1,1,timeout,15.0,1.0,0.17608638107776642,0.14562971889972687,0.11819884926080704,0.036320362240076065,0.018773388117551804,0.010945772752165794,0.011611979454755783,0.015957694319660518,0.11433693766593933,0.8613073825836182,0.476666659116745,0.7655555605888367,139.5,0.5190787315368652,0.2990218997001648,0.41111788153648376,251.24696350097656,194,1776659015.8996117
3,1,1,timeout,15.0,1.0,0.09487906843423843,0.17086882889270782,0.15321515500545502,0.010998202487826347,0.018217461183667183,0.008788354694843292,0.008795446716248989,0.01243362622812626,0.11586587131023407,0.8606070280075073,0.4677777886390686,0.801111102104187,138.25,0.5229841470718384,0.3006068766117096,0.4347130358219147,232.93528747558594,195,1776659015.8996117
4,1,1,timeout,15.0,1.0,0.2415003925561905,0.16834457218647003,0.13917061686515808,0.002582564949989319,0.01940499246120453,0.008958007209002972,0.010191278532147408,0.013568642204596517,0.11787347495555878,0.8624130487442017,0.4588888883590698,0.745555579662323,134.25,0.4814964532852173,0.3027532398700714,0.42585834860801697,253.66380310058594,196,1776659015.8996117
5,1,1,timeout,15.0,1.0,0.26661527156829834,0.1589135080575943,0.15614117681980133,0.0563720241189003,0.017357179895043373,0.010281456634402275,0.008626527152955532,0.013421077499432511,0.1141519844532013,0.8612238764762878,0.47111111879348755,0.7733333110809326,136.5,0.5141023397445679,0.2987997233867645,0.4133546054363251,201.63189697265625,197,1776659015.8996117
6,1,1,timeout,15.0,1.0,0.2446916401386261,0.15568135678768158,0.162126824259758,0.019791515544056892,0.022733371704816818,0.008431845344603062,0.009810497984290123,0.01293606921035385,0.11882780492305756,0.8579279780387878,0.4633333384990692,0.7688888907432556,137.5,0.5057498216629028,0.29908251762390137,0.4095030725002289,230.867431640625,198,1776659015.8996117
7,1,1,timeout,15.0,1.0,0.23676525056362152,0.16895797848701477,0.13889312744140625,0.0055715362541377544,0.01958959922194481,0.011792069301009178,0.009658705443143845,0.01524281762789346,0.11652760952711105,0.8579601049423218,0.46222221851348877,0.754444420337677,133.75,0.488569438457489,0.3019905388355255,0.42276427149772644,242.6542205810547,199,1776659015.8996117
8,1,1,timeout,15.0,1.0,0.15129069983959198,0.16112640500068665,0.1319827437400818,0.014767013490200043,0.01914304494857788,0.009912224486470222,0.012209690175950527,0.015726688413740596,0.11540807783603668,0.8574439883232117,0.44999998807907104,0.7555555701255798,135.75,0.47998204827308655,0.30068695545196533,0.42237377166748047,252.4832305908203,200,1776659015.8996117
9,1,1,timeout,15.0,1.0,0.29557618498802185,0.13372358679771423,0.19457729160785675,0.03446665033698082,0.017820416018366814,0.01093755941838026,0.008041394874453545,0.013575501374074051,0.1174837052822113,0.8597931861877441,0.4788888990879059,0.7911111116409302,139.25,0.5602161288261414,0.2946806252002716,0.39294788241386414,176.98580932617188,201,1776659015.8996117
