pt,ep,n,succ,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
85,2879,128,1.0,15.0,0.1697645821841433,0.0738582097110338,0.0121342894117333,0.0110175444497144,0.005688357971258,0.1034666154300794,132.375,354.7649726867676
86,2911,128,1.0,15.0,0.1699481511022895,0.0731226041098125,0.0122316472463808,0.0109301719785435,0.0055916408892665,0.1037921454408206,132.46875,356.28192162513733
87,2975,128,1.0,15.0,0.170000150159467,0.0709540475509129,0.0114106422049644,0.0107916442138957,0.0055751796185352,0.1042325107264332,132.501953125,359.6122443675995
88,3007,128,1.0,15.0,0.1657953697722405,0.0698453763616271,0.0112645715685175,0.0109963303075346,0.005642197186326,0.1044628539821133,131.474609375,360.7326018810272
89,3039,128,1.0,15.0,0.1656674096593633,0.0699174023466184,0.012496543925863,0.0110178557661129,0.0056594968434614,0.1043942344840616,131.513671875,360.39798951148987
90,3071,128,1.0,15.0,0.1619153150822967,0.0697049128648359,0.0139736599385287,0.0112619696883484,0.0056849638392609,0.1043042762903496,130.666015625,360.1538472175598
91,3103,128,1.0,15.0,0.1629075786913745,0.0690550259314477,0.0151588688690935,0.0112185717698594,0.0056585825919782,0.1043056118651293,130.8828125,360.6500525474548
92,3167,128,1.0,15.0,0.1700451588840223,0.070150853076484,0.0135895194523527,0.0105419179199088,0.0056562357646153,0.1046575720538385,132.4140625,360.227082490921
93,3199,128,1.0,15.0,0.1760402442305348,0.0714836281258612,0.0119727078979394,0.0099424039108271,0.0057963694041121,0.1045009531080722,134.3984375,359.02814960479736
94,3231,128,1.0,15.0,0.1746952533139847,0.0705624544643797,0.010894882905859,0.0100399526272667,0.0058552212319828,0.104434817796573,134.1328125,360.30566334724426
95,3263,128,1.0,15.0,0.1715329964645207,0.0685120142879895,0.010893836760033,0.0102651314991817,0.005914581101713,0.1040879166685044,133.482421875,362.51563572883606
96,3295,128,1.0,15.0,0.1708231311640702,0.0690572255698498,0.011761781217956,0.0102919742712401,0.0059906670257371,0.1042488069506362,133.5625,361.5298614501953
97,3359,128,1.0,15.0,0.1652626114082522,0.0689977266010828,0.0130137864650805,0.0108233956925687,0.0060495835623723,0.1041847732267342,131.91015625,361.048348903656
98,3391,128,1.0,15.0,0.1662985435687005,0.0700718599546235,0.0124723421847647,0.0108379194098233,0.006139024345753,0.1041950994404032,132.1171875,359.4720573425293
99,3423,128,1.0,15.0,0.1720080900122411,0.0700151154596824,0.0118486596763887,0.0105159700542571,0.0061606486070697,0.1037491370807401,133.171875,360.48105788230896
100,3455,128,1.0,15.0,0.1753804510226473,0.0695340890670195,0.012246730894958,0.0102254011253535,0.006171091686846,0.1038196876179426,133.853515625,361.32796812057495
101,3487,128,1.0,15.0,0.1766068559372797,0.0687573942414019,0.0136445578082202,0.010121159517439,0.0061793919761795,0.1037933881161734,133.87890625,361.9415991306305
102,3519,128,1.0,15.0,0.1791025741840712,0.0674532598932273,0.016630355014513,0.0099806149009964,0.0061602020308937,0.1037106158910319,134.279296875,362.92893385887146
103,3583,128,1.0,15.0,0.1693028432782739,0.0674380606214981,0.0188524424397655,0.0104203881128341,0.0063364089903417,0.103884917567484,133.048828125,360.3843894004822
104,3615,128,1.0,15.0,0.1716678910888731,0.0686001228459645,0.0200109096290361,0.0102014629483164,0.0063798623283429,0.1041749534779228,133.93359375,358.58540964126587
105,3647,128,1.0,15.0,0.1639024224132299,0.0688713654817547,0.0207033596775545,0.0107079591944057,0.0064299381234773,0.1045764508889988,132.150390625,357.3039462566376
106,3679,128,1.0,15.0,0.1656590300262905,0.0686329257732722,0.0229648461654505,0.010741835583758,0.0064663693296475,0.105002045049332,132.44140625,356.6508421897888
107,3743,128,1.0,15.0,0.1637522675446234,0.067967480252264,0.0256790759494833,0.0110955564996402,0.0064858879124699,0.10532618756406,131.73046875,355.5522096157074
108,3775,128,1.0,15.0,0.169163130572997,0.0684858357708435,0.0265405496365929,0.0106971622699347,0.0065328934633404,0.1052699981955811,133.333984375,354.96580934524536
109,3807,128,1.0,15.0,0.1669639595784247,0.067397445323877,0.0296761500758293,0.0108037469763075,0.0064515542574001,0.1053319466882385,132.8046875,355.31865072250366
110,3839,128,1.0,15.0,0.1611641402123496,0.066628511325689,0.033682007504467,0.011174114755704,0.0063276615403355,0.1051161078503355,131.642578125,354.5628111362457
111,3871,128,1.0,15.0,0.1554060679045505,0.0636713972489815,0.0378636439008914,0.0114538974339666,0.0062091809777999,0.1053572018281556,130.525390625,357.1786859035492
112,3935,128,1.0,15.0,0.1508717507822439,0.0633034476195462,0.0356221568681576,0.0115606256185856,0.0061855330714918,0.1051025036140345,129.908203125,358.2720379829407
113,3967,128,1.0,15.0,0.1565424269647337,0.0629864255024585,0.0344705421293838,0.0111227659072028,0.0062263714588892,0.1051268573501147,131.326171875,359.3764023780823
114,3999,128,1.0,15.0,0.1609856465365737,0.0645097020897083,0.0321439517792896,0.0108318468446668,0.0063022243883095,0.1049840592313557,132.525390625,358.4441192150116
115,4031,128,1.0,15.0,0.1599593310966156,0.0647230460308492,0.0307491725989166,0.0108370110719988,0.0063023914459281,0.1047891761991195,132.6328125,358.1027948856354
116,4063,128,1.0,15.0,0.1635332743171602,0.0648161381832324,0.0302212922624676,0.010542203541263,0.0063023128820891,0.1047015961958095,133.603515625,358.8099195957184
117,4127,128,1.0,15.0,0.1619292593677528,0.0639116139500401,0.0256314045977887,0.0106890721472154,0.0064873112901733,0.1046583659481257,133.423828125,361.40767192840576
118,4159,128,1.0,15.0,0.1613466519629582,0.0633352874720003,0.0264055160500902,0.0107632439357985,0.0065826208349123,0.1046884172828868,133.111328125,361.9936399459839
119,4191,128,1.0,15.0,0.1582411272684112,0.0629867600218858,0.0254748297252263,0.010970076356898,0.0066657446328145,0.1046939437510445,132.462890625,361.73995757102966
