ep,succ,rsn,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
3508,1,timeout,15.0,0.263605535030365,0.07586757838726044,0.033310409635305405,0.007246538996696472,0.008035907008131903,0.10251982510089874,148.5,339.43365478515625
3509,1,timeout,15.0,0.13492733240127563,0.0503186471760273,0.02183772623538971,0.005530666094273329,0.005695871401290973,0.10447388887405396,151.0,364.31396484375
3510,1,timeout,15.0,0.2599352300167084,0.0672747939825058,0.00776246003806591,0.006487112957984209,0.006062147614463626,0.10770290344953537,147.75,363.9671630859375
3511,1,timeout,15.0,0.19443398714065552,0.057301223278045654,0.005533561110496521,0.00560890743508935,0.006913913325773891,0.10340019315481186,149.75,372.81243896484375
3512,1,timeout,15.0,0.1665469855070114,0.0528566911816597,0.003256252035498619,0.006479687988758087,0.0062464013726632505,0.10582079738378525,150.25,376.86346435546875
3513,1,timeout,15.0,0.27461349964141846,0.07856016606092453,0.022096866741776466,0.008032651618123055,0.00896603294316289,0.1046375185251236,148.25,341.7127685546875
3514,1,timeout,15.0,0.22093799710273743,0.055824920535087585,0.023844122886657715,0.006818363443017006,0.0068564043721809,0.10226625204086304,148.5,361.67730712890625
3515,1,timeout,15.0,0.13982944190502167,0.052509065717458725,0.019333716481924057,0.006019169930368662,0.005043294816721338,0.11285483092069626,150.75,368.5596008300781
3516,1,timeout,15.0,0.15222270786762238,0.04858049750328064,0.008010480552911758,0.004814279265701771,0.005455399467705708,0.10507376492023468,151.5,373.5745849609375
3517,1,timeout,15.0,0.10635875165462494,0.06084306165575981,0.04630718380212784,0.008765004575252533,0.0075363788816629525,0.10672787576913834,150.75,332.47540283203125
3518,1,timeout,15.0,0.1919274628162384,0.051188934594392776,0.0015755146741867065,0.0060075451619923115,0.005841596930046862,0.10619911551475525,149.5,378.2703857421875
3519,1,timeout,15.0,0.17329931259155273,0.051205407828092575,0.010959107428789139,0.004784547258168459,0.005602814498528939,0.1028200015425682,150.25,373.268798828125
3520,1,timeout,15.0,0.16073770821094513,0.051819462329149246,0.004680577665567398,0.005386320874094963,0.0054586461531364846,0.10262886434793472,152.75,378.2039794921875
3521,1,timeout,15.0,0.1873859316110611,0.05314952880144119,0.0027566414792090654,0.004876985680311918,0.006180635960594742,0.10641669481992722,151.75,377.2887878417969
3522,1,timeout,15.0,0.11878857761621475,0.0652485340833664,0.009669735096395016,0.005779346916824579,0.005829401834205843,0.10167946666479111,149.75,363.138671875
3523,1,timeout,15.0,0.1379384994506836,0.05600434169173241,0.007196445018053055,0.005342564079910517,0.004625462992660861,0.10381986945867538,148.25,370.0601806640625
3524,1,timeout,15.0,0.26515060663223267,0.07211759686470032,0.01443098857998848,0.0062904395163059235,0.007780225523593681,0.10245983302593231,148.0,355.4316711425781
3525,1,timeout,15.0,0.12146168202161789,0.06190800294280052,0.020775385200977325,0.006561891175806522,0.0056062087543444486,0.10895217955112457,149.0,351.58489990234375
3526,1,timeout,15.0,0.14372865855693817,0.05311474949121475,0.011537671089172363,0.006539617665112019,0.005809437612308655,0.09998288750648499,150.75,372.7831726074219
3527,1,timeout,15.0,0.10960288345813751,0.06194703280925751,0.023414630442857742,0.008630395866930485,0.006835109888081082,0.10553328692913055,147.75,347.7266540527344
3528,1,timeout,15.0,0.11235791444778442,0.06154053285717964,0.008794925175607204,0.006132822483778,0.006314359768211038,0.10186836868524551,149.75,368.328125
3529,1,timeout,15.0,0.1749267578125,0.046646539121866226,0.0035813841968774796,0.005353782791644335,0.005293396560952198,0.10536780953407288,150.25,383.7757873535156
3530,1,timeout,15.0,0.14593225717544556,0.05060155689716339,0.004447710234671831,0.005089771468192339,0.004924775310148087,0.10163020342588425,149.25,383.3666687011719
3531,1,timeout,15.0,0.2528305947780609,0.061949267983436584,0.007463248912245035,0.0068402779288589954,0.0075197193087223405,0.10287964344024658,147.5,361.8797607421875
3532,1,timeout,15.0,0.13233809173107147,0.05135871097445488,0.00032714384724386036,0.005598735995590687,0.0047290521384975555,0.10527972877025604,152.0,377.8799133300781
3533,1,timeout,15.0,0.2646643817424774,0.07745442539453506,0.014292261563241482,0.006651624105870724,0.008524235923803386,0.10574667900800705,148.0,344.3109130859375
3534,1,timeout,15.0,0.13859406113624573,0.05110636726021767,0.0027515292167663574,0.004442116245627403,0.0049432167202703966,0.10298164188861847,151.5,385.31085205078125
3535,1,timeout,15.0,0.16432535648345947,0.0510944202542305,0.0024961456656455994,0.004616539925336838,0.005142607526875753,0.10615308582782745,148.75,381.6510314941406
3536,1,timeout,15.0,0.1754603236913681,0.052190184593200684,0.0018026642501354218,0.005748971831053495,0.005927195572462617,0.10710348933935165,149.5,379.6141357421875
3537,1,timeout,15.0,0.14251427352428436,0.053144026547670364,0.009133649989962578,0.007279995363205671,0.005056928269747158,0.10126744210720062,150.5,374.4762878417969
3538,1,timeout,15.0,0.19821453094482422,0.054106052964925766,0.0003463402681518346,0.006042524240911007,0.006540556727599224,0.10739782452583313,151.5,374.5555725097656
3539,1,timeout,15.0,0.11616629362106323,0.05499793589115143,0.03771073743700981,0.007899428717792034,0.00733257384551463,0.104718416929245,150.0,357.9086608886719
3540,1,timeout,15.0,0.16621044278144836,0.05203808471560478,0.0094313845038414,0.005079961847513914,0.005698625715716641,0.10369779169559479,152.25,370.1529541015625
3541,1,timeout,15.0,0.21908429265022278,0.055436380207538605,0.0017271339893341064,0.006014540791511536,0.006732002623456869,0.1015324741601944,149.5,375.611572265625
3542,1,timeout,15.0,0.12604647874832153,0.05564279481768608,0.014302525669336319,0.006373643409460783,0.005251113309583147,0.11179333180189133,149.75,366.1524353027344
3543,1,timeout,15.0,0.11525119841098785,0.05507298558950424,0.010012462735176086,0.007265144493430853,0.005926392360930529,0.10249362885951996,149.75,367.65771484375
3544,1,timeout,15.0,0.10733862221240997,0.06435762345790863,0.044297266751527786,0.008265071548521519,0.006933731383520547,0.1019531786441803,147.75,344.8261413574219
3545,1,timeout,15.0,0.17508123815059662,0.05357223376631737,0.002028178656473756,0.004725784063339233,0.005932814508850597,0.10321396589279175,153.25,382.3901062011719
3546,1,timeout,15.0,0.10889142006635666,0.06441116333007812,0.03346126154065132,0.007781543303281069,0.006410327153301585,0.10208925604820251,148.75,348.4636535644531
3547,1,timeout,15.0,0.19572991132736206,0.053673431277275085,0.0060427226126194,0.00586724653840065,0.006444428816617321,0.10291501879692078,151.0,378.8553161621094
3548,1,timeout,15.0,0.13598847389221191,0.05349251627922058,0.0004348829679656774,0.005246818996965885,0.004523793126567399,0.10134690999984741,150.5,380.594970703125
3549,1,timeout,15.0,0.23268671333789825,0.06245245784521103,0.02386288344860077,0.006667617242783308,0.0072609856415946005,0.1040574163198471,149.75,354.4158020019531
3550,1,timeout,15.0,0.1582031399011612,0.050209544599056244,0.005071843042969704,0.005109861027449369,0.005757872287953158,0.10329754650592804,150.75,375.3226013183594
3551,1,timeout,15.0,0.16770057380199432,0.0499446727335453,0.004305999726057053,0.004737049341201782,0.005632449956416,0.10372494906187057,153.0,381.1983947753906
3552,1,timeout,15.0,0.2647576928138733,0.0699428915977478,0.022220458835363388,0.007470953278243542,0.007094981257524723,0.10372842848300934,148.0,346.65087890625
3553,1,timeout,15.0,0.2541278898715973,0.06780481338500977,0.0326642207801342,0.0075922515243291855,0.00784051352712239,0.10278904438018799,149.25,342.0671691894531
3554,1,timeout,15.0,0.26112207770347595,0.06839151680469513,0.022583354264497757,0.007994300685822964,0.008423005579280912,0.10493673384189606,147.0,357.2005615234375
3555,1,timeout,15.0,0.13852067291736603,0.05950325354933739,0.007954979315400124,0.005835247691720724,0.004981779040466348,0.10205303877592087,151.0,364.7342224121094
3556,1,timeout,15.0,0.10065492987632751,0.06647005677223206,0.03149721026420593,0.006710298825055361,0.006843958979543494,0.10247158259153366,150.75,343.3935852050781
3557,1,timeout,15.0,0.24196767807006836,0.05898584797978401,0.03189339488744736,0.0070228599943220615,0.006887400450038699,0.10566433519124985,147.5,352.03094482421875
3558,1,timeout,15.0,0.24475567042827606,0.05945827066898346,0.02210027351975441,0.006374262738972902,0.006861324805641798,0.1067095398902893,149.75,349.858642578125
3559,1,timeout,15.0,0.11800907552242279,0.06687469780445099,0.01167083065956831,0.007046818267554045,0.006080630360928621,0.10541371256113052,149.75,347.85333251953125
3560,1,timeout,15.0,0.18296730518341064,0.050022099167108536,0.002559451386332512,0.005830207373946905,0.005723715935525956,0.10186963528394699,150.5,380.1497802734375
3561,1,timeout,15.0,0.13598154485225677,0.053987208753824234,0.009340506978332996,0.00510276248678565,0.004523270914678568,0.10224254429340363,153.0,375.6936950683594
3562,1,timeout,15.0,0.26435011625289917,0.0688447654247284,0.041147630661726,0.00714497547596693,0.007065583788528871,0.10240625590085983,149.25,343.5998229980469
3563,1,timeout,15.0,0.21199283003807068,0.05629928410053253,0.0012295134365558624,0.006843482609838247,0.006634611619636058,0.10306514799594879,151.5,375.6451721191406
3564,1,timeout,15.0,0.13232801854610443,0.05577174201607704,0.00278354249894619,0.004732157569378614,0.005059345869492202,0.10436931252479553,149.25,376.2856140136719
3565,1,timeout,15.0,0.15110139548778534,0.04789719358086586,0.004261619411408901,0.005176613572984934,0.004981905072467421,0.10438276082277298,151.0,384.069580078125
3566,1,timeout,15.0,0.10804718732833862,0.06893287599086761,0.021487651392817497,0.008515749126672745,0.006351249428344607,0.1030949130654335,149.0,349.177001953125
3567,1,timeout,15.0,0.137141615152359,0.059088170528411865,0.0021455809473991394,0.005759516730904579,0.004784513160341926,0.10588228702545166,150.75,372.6368103027344
3568,1,timeout,15.0,0.14062054455280304,0.05726016312837601,0.011628285050392151,0.005429017823189497,0.004899511115485582,0.10278074443340302,152.25,367.6768798828125
3569,1,timeout,15.0,0.1163213923573494,0.06977041065692902,0.005353759508579969,0.0060904077254235744,0.005792870534552279,0.1022787019610405,150.75,355.2959899902344
3570,1,timeout,15.0,0.17108608782291412,0.04766669124364853,0.008592887781560421,0.005357958842068911,0.005444246503757603,0.10466519743204117,151.5,371.9857482910156
3571,1,timeout,15.0,0.11834656447172165,0.06296251714229584,0.013034874573349953,0.00685590784996748,0.005848000326860913,0.10248523205518723,150.75,359.3300476074219
3572,1,timeout,15.0,0.12238967418670654,0.06158771365880966,0.016423813998699188,0.00785103626549244,0.005981566744228906,0.10535261780023575,147.5,355.1745300292969
3573,1,timeout,15.0,0.12394309043884277,0.06265299022197723,0.016548044979572296,0.00680281687527895,0.005745887937562718,0.1009412407875061,151.25,350.5137634277344
3574,1,timeout,15.0,0.161148801445961,0.0504334419965744,0.00926578976213932,0.00531480647623539,0.00491222670893539,0.106084443628788,151.25,372.8654479980469
3575,1,timeout,15.0,0.23709897696971893,0.056023359298706055,0.03145772963762283,0.006926029454916716,0.007246630477626048,0.10599665343761444,150.75,350.79119873046875
3576,1,timeout,15.0,0.23609763383865356,0.061306182295084,0.02171504497528076,0.006044365931302309,0.009077937272229986,0.10614647716283798,149.5,351.9368896484375
3577,1,timeout,15.0,0.2282836139202118,0.05708824843168259,0.018902039155364037,0.006831030361354351,0.00731906044769949,0.10270293802022934,150.25,363.4236755371094
3578,1,timeout,15.0,0.21958613395690918,0.06123311072587967,0.03077935427427292,0.006315992213785648,0.006885292262207686,0.10343004763126373,149.25,356.4165344238281
3579,1,timeout,15.0,0.19769775867462158,0.049429576843976974,0.021045412868261337,0.006715877912938595,0.006535065079066411,0.10588347911834717,151.25,357.7969055175781
3580,1,timeout,15.0,0.25267863273620605,0.06299326568841934,0.029116347432136536,0.006962248124182224,0.007998070773243689,0.10587061941623688,150.0,342.7032775878906
3581,1,timeout,15.0,0.23698770999908447,0.05981481820344925,0.01224029716104269,0.006720558740198612,0.006590422677231734,0.10663455724716187,149.5,362.10174560546875
3582,1,timeout,15.0,0.138831228017807,0.052284155040979385,0.005794498138129711,0.005259018857032061,0.0051635451046582225,0.10363767296075821,151.75,377.67254638671875
3583,1,timeout,15.0,0.21506626904010773,0.054378923028707504,0.015741098672151566,0.005646302364766598,0.006425485153778388,0.10423659533262253,151.0,370.39935302734375
3584,1,timeout,15.0,0.13878442347049713,0.05344023182988167,0.003988899290561676,0.004596436861902475,0.005382230289155962,0.11309245973825455,152.25,375.5796813964844
3585,1,timeout,15.0,0.21116338670253754,0.05115298554301262,0.012451556511223316,0.006110022775828838,0.006105005693900444,0.10237134993076324,149.75,369.6593933105469
3586,1,timeout,15.0,0.1319941133260727,0.05584235116839409,0.002786962315440178,0.0064087845385074615,0.005605715189737291,0.10338209569454193,149.5,372.7842102050781
3587,1,timeout,15.0,0.27170702815055847,0.0731319859623909,0.03141586855053902,0.007451151963323355,0.00702159869596509,0.10464112460613251,150.5,341.6956481933594
3588,1,timeout,15.0,0.13409000635147095,0.05784643813967705,0.0005104392766952515,0.0059712715446949005,0.005803451809597351,0.10477901250123978,150.0,367.5959777832031
3589,1,timeout,15.0,0.21521006524562836,0.0627932995557785,0.013941120356321335,0.006080497521907091,0.006819253885116058,0.10403699427843094,149.25,354.3524169921875
3590,1,timeout,15.0,0.23061443865299225,0.05895161256194115,0.021769611164927483,0.006181619595736265,0.007008813108539173,0.1071651354432106,148.5,362.9792175292969
3591,1,timeout,15.0,0.11444822698831558,0.0691274106502533,0.007575468625873327,0.00680632796138525,0.006975877251932897,0.10282877832651138,149.75,350.7014465332031
3592,1,timeout,15.0,0.23765943944454193,0.05910678207874298,0.018956750631332397,0.0078081171959638596,0.007563761484765307,0.10798787325620651,149.25,361.2239074707031
3593,1,timeout,15.0,0.12053631246089935,0.05847345292568207,0.003550603985786438,0.006476516369730234,0.006342804072061234,0.10582578927278519,150.25,366.31121826171875
3594,1,timeout,15.0,0.26970481872558594,0.07193728536367416,0.020754897966980934,0.0077290586195886135,0.008590572324367728,0.10502050817012787,149.25,340.1578674316406
3595,1,timeout,15.0,0.13493996858596802,0.05606590583920479,0.008054272271692753,0.006800930015742779,0.005633343661187151,0.11150369048118591,147.25,365.94921875
3596,1,timeout,15.0,0.16470031440258026,0.050420939922332764,0.009907212108373642,0.005234770476818085,0.0049586476704291,0.1051449254155159,151.25,380.4296875
3597,1,timeout,15.0,0.1651913970708847,0.050258003175258636,0.0032860601786524057,0.0059364428743720055,0.005359370805378491,0.10595787316560745,151.75,387.77337646484375
3598,1,timeout,15.0,0.15092435479164124,0.051205459982156754,0.0002976022951770574,0.005099664442241192,0.005122114305837702,0.10232819616794586,151.75,384.85308837890625
3599,1,timeout,15.0,0.26622000336647034,0.07620488852262497,0.01760445162653923,0.008162192068994045,0.007490776293440344,0.1066226214170456,150.25,351.7283020019531
3600,1,timeout,15.0,0.24052751064300537,0.059693582355976105,0.0133017897605896,0.00720738060772419,0.008063209235483437,0.10545903444290161,148.75,358.4906005859375
3601,1,timeout,15.0,0.21070443093776703,0.05813386291265488,0.005450192838907242,0.005980329588055611,0.006756055138311536,0.10731150209903717,151.75,368.99017333984375
3602,1,timeout,15.0,0.26563215255737305,0.07100452482700348,0.007686903700232506,0.007509221322834492,0.008101799096192878,0.1049572303891182,147.0,352.56561279296875
3603,1,timeout,15.0,0.2313595563173294,0.053889695554971695,0.011637902818620205,0.006772660184651613,0.006956406360583216,0.10454636067152023,150.0,371.3740234375
3604,1,timeout,15.0,0.22537770867347717,0.053651969879865646,0.0031400921288877726,0.006250915117561817,0.006925995787634426,0.10692942142486572,150.5,371.6103210449219
3605,1,timeout,15.0,0.26751217246055603,0.07113970071077347,0.015294648706912994,0.007134476210922003,0.006588761732742117,0.10682469606399536,148.75,345.6824645996094
3606,1,timeout,15.0,0.1263633668422699,0.06346366554498672,0.005350611172616482,0.0058979252353310585,0.0059993395732093014,0.10249586403369904,151.75,362.80255126953125
3607,1,timeout,15.0,0.14954131841659546,0.04374607279896736,0.012707523070275784,0.005103765986859798,0.005163927362061064,0.10500742495059967,152.0,383.7007141113281
3608,1,timeout,15.0,0.1309446394443512,0.06234594061970711,0.014742735773324966,0.007494734134525061,0.005964870977424458,0.11335109919309616,150.5,351.7139892578125
3609,1,timeout,15.0,0.23633523285388947,0.06831683963537216,0.018995720893144608,0.006962344516068697,0.006619168249326677,0.10273332893848419,148.25,360.4150695800781
3610,1,timeout,15.0,0.17607682943344116,0.05306819826364517,0.0027874677907675505,0.006381835788488388,0.005497963183700428,0.10213994979858398,151.25,376.54949951171875
3611,1,timeout,15.0,0.20889784395694733,0.05718139559030533,0.0006033778190612793,0.005778807681053877,0.005726379219462893,0.10295246541500092,149.5,375.2486267089844
3612,1,timeout,15.0,0.19373907148838043,0.04785821959376335,6.557907909154892e-06,0.005327298771589994,0.005761819955648536,0.1048232689499855,152.75,383.21087646484375
3613,1,timeout,15.0,0.1711978018283844,0.051099155098199844,0.0045801252126693726,0.005378796719014645,0.005498213251947649,0.10410286486148834,151.5,380.70465087890625
3614,1,timeout,15.0,0.23699015378952026,0.06232425570487976,0.014681002125144005,0.007398257032036781,0.008113847396556488,0.10391900688409805,148.0,363.6935729980469
3615,1,timeout,15.0,0.14451190829277039,0.05198732763528824,0.0025907158851623535,0.006209108978509903,0.005380887969736554,0.10174379497766495,150.5,376.8060607910156
3616,1,timeout,15.0,0.12704581022262573,0.06523392349481583,0.0013467102544382215,0.00578906387090683,0.004956282957662962,0.10458645969629288,152.5,363.31439208984375
3617,1,timeout,15.0,0.2745331823825836,0.07227862626314163,0.012679114937782288,0.00816208217293024,0.007121122128366429,0.10511329025030136,149.5,354.3514709472656
3618,1,timeout,15.0,0.2354358583688736,0.06580444425344467,0.013661929406225681,0.007716158404946327,0.006638185115463444,0.10435236245393753,148.25,363.59552001953125
3619,1,timeout,15.0,0.120841383934021,0.07195550203323364,0.0010324418544769287,0.007304075639694929,0.006175638072032464,0.10159768164157867,150.5,343.4490661621094
3620,1,timeout,15.0,0.19280995428562164,0.047428347170352936,0.0016591213643550873,0.006441960111260414,0.006110248909086655,0.10335508733987808,150.75,376.9678039550781
3621,1,timeout,15.0,0.26303115487098694,0.07980408519506454,0.009763536974787712,0.007425487507134676,0.006569420328533558,0.11145413666963577,150.5,351.6064758300781
3622,1,timeout,15.0,0.24854204058647156,0.06327719986438751,0.014860899187624454,0.006528801750391722,0.008485233908009562,0.10215511173009872,150.75,363.00677490234375
3623,1,timeout,15.0,0.2185252159833908,0.053645890206098557,0.0013528451090678573,0.006463547702878714,0.006442459858024085,0.104777991771698,149.75,377.8172302246094
3624,1,timeout,15.0,0.12872587144374847,0.060360658913850784,0.007826886139810085,0.005951559636741877,0.00546642464338342,0.10165037214756012,151.75,364.66351318359375
3625,1,timeout,15.0,0.18456141650676727,0.04928496107459068,0.010573020204901695,0.005388975143432617,0.005526104058037195,0.10315564274787903,150.25,377.7229309082031
3626,1,timeout,15.0,0.21895992755889893,0.06328010559082031,0.0014171842485666275,0.005262025631964207,0.00710480086344141,0.10662254691123962,150.5,371.59344482421875
3627,1,timeout,15.0,0.22984758019447327,0.05695383995771408,0.0011491775512695312,0.007098490837961435,0.006406820134829747,0.10431720316410065,148.75,375.5919189453125
3628,1,timeout,15.0,0.1843547523021698,0.049972131848335266,0.01793840155005455,0.005696015898138285,0.0054851848083798,0.10505614429712296,150.75,368.5752868652344
3629,1,timeout,15.0,0.22750049829483032,0.06274191290140152,0.006639271043241024,0.007267564535140991,0.006849992272095668,0.10632601380348206,150.25,362.640625
3630,1,timeout,15.0,0.23931628465652466,0.06520693749189377,0.030960723757743835,0.007197629660367966,0.006943034460313093,0.10772829502820969,148.75,341.3327941894531
3631,1,timeout,15.0,0.20646561682224274,0.05267580226063728,0.005006933584809303,0.005292296875268221,0.0062881543534188,0.10797948390245438,150.25,380.22052001953125
3632,1,timeout,15.0,0.13210652768611908,0.05979352444410324,0.002575494581833482,0.005140392109751701,0.00461209541281606,0.10136537253856659,151.0,369.2989807128906
3633,1,timeout,15.0,0.12330134958028793,0.06383098661899567,0.004089368507266045,0.006680856924504042,0.0063533438724397715,0.10233327001333237,150.75,357.13629150390625
3634,1,timeout,15.0,0.11364873498678207,0.06697403639554977,0.013909025117754936,0.007539492100477219,0.00706718981628045,0.106258325278759,150.5,347.81280517578125
3635,1,timeout,15.0,0.23453199863433838,0.07306469976902008,0.020953096449375153,0.005674196872860193,0.006024267806789626,0.10415239632129669,148.5,348.5827941894531
3636,1,timeout,15.0,0.15843774378299713,0.04607337340712547,0.006032399833202362,0.0067435372620821,0.0056849785124772016,0.10127518326044083,149.75,382.826171875
3637,1,timeout,15.0,0.14833290874958038,0.052358102053403854,0.011882814578711987,0.0057533117942512035,0.005052003349247598,0.10191523283720016,150.5,369.8586730957031
3638,1,timeout,15.0,0.13750307261943817,0.06169029697775841,0.008311460725963116,0.005329789128154516,0.004968312211272026,0.10101854801177979,152.75,366.1847839355469
3639,1,timeout,15.0,0.25476399064064026,0.07030533254146576,0.005560728255659342,0.007903403602540493,0.007413844291052037,0.1065962165594101,146.75,350.84014892578125
3640,1,timeout,15.0,0.11498945206403732,0.067547507584095,0.010853431187570095,0.007664820179343224,0.006656657742398247,0.10297170281410217,150.5,344.0151672363281
3641,1,timeout,15.0,0.11065599322319031,0.07424330711364746,0.03467075154185295,0.009133717976510525,0.007726070772424889,0.10321228206157684,151.0,324.6258544921875
3642,1,timeout,15.0,0.18466687202453613,0.04816205054521561,0.0048682959750294685,0.005740830209106207,0.006398673629276722,0.10207682102918625,151.5,371.5743408203125
3643,1,timeout,15.0,0.15106165409088135,0.053775109350681305,0.012026872485876083,0.0054061501286923885,0.005366492367572899,0.10141214728355408,152.0,374.5341796875
3644,1,timeout,15.0,0.23045553267002106,0.06119729205965996,0.0009865127503871918,0.00565857021138072,0.006488737846597492,0.10248606652021408,151.25,377.0220947265625
3645,1,timeout,15.0,0.14586278796195984,0.05220327153801918,0.0008456595242023468,0.005166784394532442,0.004267572764045038,0.10164694488048553,152.25,383.2520751953125
3646,1,timeout,15.0,0.24599505960941315,0.06587202101945877,0.015022840350866318,0.0071049584075808525,0.007249546704421777,0.10424461215734482,148.5,352.3577880859375
3647,1,timeout,15.0,0.23907893896102905,0.05667220056056976,0.003146240720525384,0.007004777435213327,0.006518691523776523,0.10308666527271271,148.75,364.47381591796875
3648,1,timeout,15.0,0.2540414035320282,0.06719902902841568,0.01878543570637703,0.007635279558598995,0.0071022338666560025,0.10881524533033371,148.0,353.39764404296875
3649,1,timeout,15.0,0.2658032178878784,0.07240322977304459,0.03468916192650795,0.00692619476467371,0.008792050797757007,0.10478316247463226,149.25,338.0296936035156
3650,1,timeout,15.0,0.18099839985370636,0.04942663386464119,0.0003579091280698776,0.004906099289655685,0.005311282923515016,0.10365194082260132,151.75,384.7154541015625
3651,1,timeout,15.0,0.18157285451889038,0.04999059438705444,0.0015609487891197205,0.006058899220079184,0.005522558892927717,0.11096355319023132,149.75,383.1462097167969
3652,1,timeout,15.0,0.20644013583660126,0.0528174452483654,0.0036494508385658264,0.006139042321592569,0.006994572329909693,0.10341339558362961,151.75,369.40802001953125
3653,1,timeout,15.0,0.12427692860364914,0.0635666474699974,0.0011091581545770168,0.006498347036540508,0.005665517361292749,0.10518442094326019,150.25,359.7184753417969
3654,1,timeout,15.0,0.15530593693256378,0.04666878283023834,0.008586646988987923,0.004704536870121956,0.005601671147219213,0.10511685162782669,152.0,380.300537109375
3655,1,timeout,15.0,0.23537033796310425,0.060246121138334274,0.00748958857730031,0.006158163305372,0.006463753784339002,0.10399673879146576,150.25,370.56640625
3656,1,timeout,15.0,0.23380440473556519,0.060552019625902176,0.011620459146797657,0.006739325355738401,0.006633686212949012,0.1034410148859024,150.0,364.223876953125
3657,1,timeout,15.0,0.15096507966518402,0.042764827609062195,3.320164978504181e-06,0.005003451369702816,0.004884576590435077,0.10684990137815475,150.25,386.364990234375
3658,1,timeout,15.0,0.148356631398201,0.051108550280332565,0.0010158084332942963,0.0050735617987811565,0.005331139030417244,0.10349101573228836,149.5,380.9026794433594
3659,1,timeout,15.0,0.25183913111686707,0.06608356535434723,0.023379357531666756,0.007483305875211954,0.006340233556122375,0.10686476528644562,147.5,352.8443298339844
3660,1,timeout,15.0,0.14763087034225464,0.04984793812036514,0.015127472579479218,0.005250697024166584,0.005124565861778339,0.10378585755825043,151.5,371.6585998535156
3661,1,timeout,15.0,0.21776899695396423,0.059028394520282745,0.00524752726778388,0.0072995806112885475,0.006927347959693626,0.1039053201675415,149.5,366.79058837890625
3662,1,timeout,15.0,0.15314503014087677,0.05021901801228523,0.0016460428014397621,0.004760980140417814,0.004273503706988548,0.1044231578707695,150.75,378.0414733886719
3663,1,timeout,15.0,0.15026605129241943,0.05021150782704353,0.004170786589384079,0.005594825837761164,0.004798526652211368,0.1111658439040184,150.25,378.1266784667969
3664,1,timeout,15.0,0.15209953486919403,0.05023358762264252,0.000999636948108673,0.005174468737095594,0.005211455122707125,0.10097091645002365,152.0,379.2671203613281
3665,1,timeout,15.0,0.18881410360336304,0.05145084112882614,0.004363140091300011,0.0051057408563792706,0.005632924557846173,0.10332126915454865,151.75,374.0782470703125
3666,1,timeout,15.0,0.2479521632194519,0.06239045038819313,0.02273871749639511,0.00738851772621274,0.007734120966799769,0.10214519500732422,147.75,361.0193786621094
3667,1,timeout,15.0,0.21571889519691467,0.04972595348954201,0.008694175630807877,0.006811848375946283,0.0061346879195740165,0.10581382364034653,152.25,376.50762939453125
3668,1,timeout,15.0,0.26804599165916443,0.06662527471780777,0.017590757459402084,0.007461933884769678,0.00736131814321623,0.10477995872497559,148.0,355.1409606933594
3669,1,timeout,15.0,0.19194522500038147,0.04773502051830292,0.012557927519083023,0.005927487276494503,0.006646067152046412,0.10614800453186035,150.75,376.6380615234375
3670,1,timeout,15.0,0.20875489711761475,0.0512353889644146,0.010425513610243797,0.006377588026225567,0.006348900407120169,0.10825763642787933,151.25,374.1770935058594
3671,1,timeout,15.0,0.2511313259601593,0.06708942353725433,0.02175753191113472,0.008728652261197567,0.008102025744942978,0.11113955080509186,148.0,341.2299499511719
3672,1,timeout,15.0,0.21823012828826904,0.05031945928931236,0.010634925216436386,0.005495152436196804,0.005942862626447202,0.11455665528774261,149.75,371.3418273925781
3673,1,timeout,15.0,0.2630842626094818,0.06748223304748535,0.018943369388580322,0.006863590329885483,0.006715934537728246,0.10139758884906769,148.5,356.5890808105469
3674,1,timeout,15.0,0.21318870782852173,0.050265319645404816,0.003186233341693878,0.007304253056645393,0.006353163193702291,0.10592320561408997,150.0,373.8636779785156
3675,1,timeout,15.0,0.1286446452140808,0.05855390429496765,0.013086442835628986,0.006711613852530718,0.005227391254438124,0.1133880466222763,151.75,361.9833984375
3676,1,timeout,15.0,0.12925396859645844,0.06180684641003609,0.004169337451457977,0.004336508922278881,0.004910282986079823,0.10243246704339981,151.25,368.4023132324219
3677,1,timeout,15.0,0.24578207731246948,0.0675177052617073,0.021133333444595337,0.0066398559138178825,0.006721108377065583,0.10339239239692688,148.0,352.1046142578125
3678,1,timeout,15.0,0.22528228163719177,0.05370452255010605,0.007404852658510208,0.006041948217898607,0.0072170534220457145,0.10597212612628937,150.25,371.5975341796875
3679,1,timeout,15.0,0.14496208727359772,0.05564632639288902,0.007081249728798866,0.0059527321718633175,0.0057274647782079476,0.1049334779381752,150.0,367.6174011230469
3680,1,timeout,15.0,0.22761540114879608,0.060714248567819595,0.006107062101364136,0.0066675408743321896,0.006687778899662656,0.10368963330984116,149.0,364.3752746582031
3681,1,timeout,15.0,0.15315783023834229,0.05112314969301224,0.01034506130963564,0.00483240932226181,0.004793035329340253,0.10273634642362595,152.5,371.2265319824219
3682,1,timeout,15.0,0.22131633758544922,0.05937475338578224,0.009332126937806606,0.0063487570732831955,0.006499665750790737,0.10367586463689804,148.0,369.6736145019531
3683,1,timeout,15.0,0.14153726398944855,0.0550435371696949,0.004916072357445955,0.005617382936179638,0.005434092243951525,0.1016433835029602,151.0,372.4580078125
