step,t,v_cmd,v_fwd_body,yaw,yaw_rate,roll,pitch,base_z,reward_total,contact_count,contact_force_max,toe_z_min_b,residual_norm,q_delta_norm,pad_sink_max,pad_sink_mean,pad_top_z,done_reason,terminated,timeout
87,2.9333319664001465,0.24017518758773804,0.3431485593318939,0.014258415438234806,0.09744196385145187,-0.007549079600721598,0.02151833288371563,0.9827913641929626,0.4331578314304352,0,9.999999974752427e-07,-0.363923579454422,2.8404061794281006,0.2513432800769806,0.05902758985757828,0.010814717970788479,0.16431114077568054,running,0,0
88,2.966665267944336,0.24017518758773804,0.28829675912857056,0.017572704702615738,0.06546729803085327,-0.001125053153373301,0.014769175089895725,0.9819784164428711,0.6873284578323364,0,9.999999974752427e-07,-0.36111167073249817,2.8975064754486084,0.2608778774738312,0.05902763456106186,0.010814670473337173,0.16431117057800293,running,0,0
89,2.9999985694885254,0.24017518758773804,0.31473952531814575,0.0168918389827013,-0.05702914297580719,0.003276633331552148,0.009526056237518787,0.9828404188156128,0.5624566078186035,0,9.999999974752427e-07,-0.35902726650238037,2.847454071044922,0.25516727566719055,0.05902766436338425,0.010814746841788292,0.16431114077568054,running,0,0
90,3.033331871032715,0.24017518758773804,0.23561595380306244,0.015385954640805721,-0.005813300143927336,0.0041381847113370895,0.005666716024279594,0.9808670282363892,0.891495943069458,0,9.999999974752427e-07,-0.3570578098297119,2.881481409072876,0.2608778774738312,0.05902765691280365,0.01081477664411068,0.16431115567684174,running,0,0
91,3.0666651725769043,0.24017518758773804,0.2896241247653961,0.015352752059698105,-5.766504182247445e-05,-0.00033461107523180544,0.0009405639721080661,0.9807505011558533,0.8474041223526001,0,9.999999974752427e-07,-0.35553231835365295,2.692220449447632,0.24230214953422546,0.05902760475873947,0.010814766399562359,0.16431117057800293,running,0,0
92,3.0999984741210938,0.24017518758773804,0.21811258792877197,0.015969455242156982,0.03782960772514343,-0.00448617385700345,-0.007295739836990833,0.9789347648620605,0.8313237428665161,0,9.999999974752427e-07,-0.3536306917667389,2.777406692504883,0.25391116738319397,0.05902756005525589,0.010814804583787918,0.16431120038032532,running,0,0
93,3.133331775665283,0.24017518758773804,0.30862921476364136,0.016749363392591476,0.018661966547369957,-0.008389626629650593,-0.015145287849009037,0.9811079502105713,0.5728144645690918,0,9.999999974752427e-07,-0.3527820110321045,2.488173246383667,0.22414615750312805,0.059027545154094696,0.01081476453691721,0.1643112748861313,running,0,0
94,3.1666650772094727,0.24017518758773804,0.23807422816753387,0.017582986503839493,0.027548251673579216,-0.013689604587852955,-0.023285269737243652,0.9807514548301697,0.7866892218589783,0,9.999999974752427e-07,-0.3523692190647125,2.611762523651123,0.2396751493215561,0.05902748554944992,0.010814741253852844,0.1643112450838089,running,0,0
95,3.199998378753662,0.24017518758773804,0.31779083609580994,0.01852923259139061,-0.0021309154108166695,-0.017193643376231194,-0.030851971358060837,0.9821133613586426,0.5638126730918884,0,9.999999974752427e-07,-0.35064300894737244,2.4135613441467285,0.21973371505737305,0.05902745574712753,0.010814727284014225,0.1643112748861313,running,0,0
96,3.2333316802978516,0.24017518758773804,0.22511012852191925,0.01905088871717453,0.011651515029370785,-0.022542599588632584,-0.037484101951122284,0.9815499782562256,0.7528352737426758,0,9.999999974752427e-07,-0.35283687710762024,2.525862455368042,0.23351266980171204,0.05902738869190216,0.010814725421369076,0.16431133449077606,running,0,0
97,3.266664981842041,0.24017518758773804,0.32919958233833313,0.019021110609173775,0.005713771563023329,-0.024737976491451263,-0.04315933585166931,0.9817171692848206,0.5109480023384094,0,9.999999974752427e-07,-0.35133856534957886,2.4162356853485107,0.2229524850845337,0.05902734398841858,0.010814724490046501,0.16431142389774323,running,0,0
98,3.2999982833862305,0.24017518758773804,0.2581990361213684,0.019758298993110657,0.02612580917775631,-0.030189132317900658,-0.04901579022407532,0.9799728393554688,0.7280334830284119,0,9.999999974752427e-07,-0.355886310338974,2.6643593311309814,0.25062069296836853,0.05902727693319321,0.01081469189375639,0.164311483502388,running,0,0
99,3.33333158493042,0.24017518758773804,0.17521212995052338,0.021389609202742577,0.06666311621665955,-0.025230882689356804,-0.04354483634233475,0.981016993522644,0.49789586663246155,0,9.999999974752427e-07,-0.35921406745910645,2.5442121028900146,0.23863951861858368,0.05902714282274246,0.010814759880304337,0.16431163251399994,running,0,0
100,3.3666648864746094,0.24017518758773804,0.25859105587005615,0.023350859060883522,0.04637523740530014,-0.020309511572122574,-0.03706952556967735,0.9825288653373718,0.5894985795021057,0,9.999999974752427e-07,-0.3614027500152588,2.5426077842712402,0.23574386537075043,0.059027060866355896,0.010814786888659,0.1643117219209671,running,0,0
101,3.399998188018799,0.24017518758773804,0.22091291844844818,0.02497052401304245,0.05216711387038231,-0.015887916088104248,-0.029834019020199776,0.9820684790611267,0.6967598795890808,0,9.999999974752427e-07,-0.36223289370536804,2.7299957275390625,0.2531059682369232,0.05902698636054993,0.010814771056175232,0.16431179642677307,running,0,0
102,3.4333314895629883,0.24017518758773804,0.2929411828517914,0.025024887174367905,-0.00918274000287056,-0.01225085649639368,-0.023426895961165428,0.982794463634491,0.687250018119812,0,9.999999974752427e-07,-0.36215779185295105,2.5623109340667725,0.23172123730182648,0.05902695655822754,0.010814727284014225,0.16431181132793427,running,0,0
103,3.4666647911071777,0.24017518758773804,0.26421380043029785,0.025766616687178612,0.049140218645334244,-0.006648807320743799,-0.018491076305508614,0.9834688901901245,0.6736634969711304,0,9.999999974752427e-07,-0.3615213930606842,2.7528975009918213,0.24946054816246033,0.05902706831693649,0.010814840905368328,0.1643117070198059,running,0,0
104,3.499998092651367,0.24017518758773804,0.30202409625053406,0.026652362197637558,0.03422153368592262,-0.002211163053289056,-0.013967488892376423,0.985482931137085,0.5725899338722229,0,9.999999974752427e-07,-0.36080217361450195,2.79886531829834,0.2511724829673767,0.05902721732854843,0.01081475242972374,0.1643117070198059,running,0,0
105,3.5333313941955566,0.24017518758773804,0.22327741980552673,0.027515657246112823,0.009741480462253094,0.0006213099113665521,-0.011404437944293022,0.9838600158691406,0.8547691702842712,0,9.999999974752427e-07,-0.35951298475265503,2.8109290599823,0.24893507361412048,0.059027306735515594,0.010814709588885307,0.16431166231632233,running,0,0
106,3.566664695739746,0.24017518758773804,0.21278944611549377,0.027680903673171997,0.0017606462351977825,-0.00011573889059945941,-0.008950665593147278,0.9803601503372192,0.8539798259735107,0,9.999999974752427e-07,-0.3576207756996155,2.5815224647521973,0.2213178426027298,0.059027329087257385,0.010814765468239784,0.16431167721748352,running,0,0
107,3.5999979972839355,0.24017518758773804,0.35961493849754333,0.027515914291143417,-0.012702091597020626,-0.0026315059512853622,-0.004353564232587814,0.9821896553039551,0.4039381444454193,0,9.999999974752427e-07,-0.35570693016052246,2.486898899078369,0.2084909826517105,0.05902735888957977,0.010814812034368515,0.1643117368221283,running,0,0
108,3.633331298828125,0.24017518758773804,0.2517755329608917,0.027883440256118774,0.04915477707982063,-0.005941331852227449,0.0015765913994982839,0.9833016991615295,0.7105624675750732,0,9.999999974752427e-07,-0.356546550989151,2.3767294883728027,0.19311222434043884,0.05902739614248276,0.010814709588885307,0.1643117517232895,running,0,0
109,3.6666646003723145,0.24017518758773804,0.34274089336395264,0.02805015631020069,-0.022835565730929375,-0.007944882847368717,0.006604432128369808,0.984142005443573,0.5040431022644043,0,9.999999974752427e-07,-0.3532644510269165,2.5126664638519287,0.20741310715675354,0.059027351438999176,0.010814719833433628,0.16431176662445068,running,0,0
110,3.699997901916504,0.24017518758773804,0.2223023623228073,0.027792852371931076,0.006384243257343769,-0.010040651075541973,0.013900146819651127,0.9844270944595337,0.7933509349822998,0,9.999999974752427e-07,-0.35874560475349426,2.5389115810394287,0.20815041661262512,0.059027306735515594,0.010814770124852657,0.16431154310703278,running,0,0
111,3.7333312034606934,0.24017518758773804,0.35118961334228516,0.027790239080786705,-0.03217501938343048,-0.01208797562867403,0.019715042784810066,0.9849511981010437,0.420085608959198,0,9.999999974752427e-07,-0.3654303252696991,2.5137643814086914,0.2023261934518814,0.059027299284935,0.01081479899585247,0.1643112599849701,running,0,0
112,3.766664505004883,0.24017518758773804,0.25338247418403625,0.02817450277507305,0.03109607845544815,-0.01500694639980793,0.027845362201333046,0.9842621684074402,0.733556866645813,0,9.999999974752427e-07,-0.3674701750278473,2.6187784671783447,0.21429167687892914,0.059027329087257385,0.010814815759658813,0.1643110066652298,running,0,0
113,3.7999978065490723,0.24017518758773804,0.3708477318286896,0.02804344892501831,-0.028106028214097023,-0.018369847908616066,0.03414224460721016,0.983886182308197,0.33492231369018555,0,9.999999974752427e-07,-0.3684884309768677,2.715762138366699,0.22682517766952515,0.05902741104364395,0.010814712382853031,0.1643107831478119,running,0,0
114,3.8333311080932617,0.24017518758773804,0.2726314067840576,0.028017506003379822,0.018084725365042686,-0.022790584713220596,0.0428609661757946,0.9829261898994446,0.6907851696014404,0,9.999999974752427e-07,-0.36780768632888794,2.7913296222686768,0.23659926652908325,0.05902741104364395,0.010814792476594448,0.16431067883968353,running,0,0
115,3.866664409637451,0.24017518758773804,0.31484439969062805,0.03048371896147728,0.08794255554676056,-0.020466217771172523,0.042349912226200104,0.9842002987861633,0.33441081643104553,0,9.999999974752427e-07,-0.3643133342266083,2.886640787124634,0.24844911694526672,0.05902743339538574,0.010814739391207695,0.1643107533454895,running,0,0
116,3.8999977111816406,0.24017518758773804,0.2868017852306366,0.03400339558720589,0.11776126176118851,-0.013315587304532528,0.03198157623410225,0.9825671315193176,0.501620352268219,0,9.999999974752427e-07,-0.3615686893463135,2.946845531463623,0.2575402855873108,0.059027478098869324,0.010814807377755642,0.16431109607219696,running,0,0
117,3.93333101272583,0.24017518758773804,0.310637891292572,0.03610183671116829,0.02710837684571743,-0.007981052622199059,0.025539357215166092,0.9833802580833435,0.5464202165603638,0,9.999999974752427e-07,-0.359441876411438,2.8626699447631836,0.24992160499095917,0.059027574956417084,0.01081489585340023,0.1643112152814865,running,0,0
118,3.9666643142700195,0.24017518758773804,0.2125098705291748,0.03671594336628914,0.0008333259029313922,-0.0032358267344534397,0.01861495152115822,0.9822310209274292,0.8395103812217712,0,9.999999974752427e-07,-0.35758766531944275,2.9129879474639893,0.2575402855873108,0.05902774631977081,0.0108147282153368,0.16431131958961487,running,0,0
119,3.999997615814209,0.24017518758773804,0.19638556241989136,0.03575771674513817,-0.037520576268434525,0.00023494433844462037,0.012778512202203274,0.9823219776153564,0.6778196692466736,0,9.999999974752427e-07,-0.3565426170825958,2.7426917552948,0.23904725909233093,0.05902788043022156,0.010814725421369076,0.16431133449077606,running,0,0
120,4.033330917358398,0.24017518758773804,0.1900646984577179,0.03478822484612465,-0.022921709343791008,0.00027538760332390666,0.009583666920661926,0.9825061559677124,0.629922091960907,0,9.999999974752427e-07,-0.35547563433647156,2.6936941146850586,0.23445281386375427,0.05902794003486633,0.010814725421369076,0.16431120038032532,running,0,0
121,4.066664218902588,0.24017518758773804,0.30692410469055176,0.03450585901737213,-0.0023154509253799915,-0.0032926369458436966,0.006562093738466501,0.9849066734313965,0.6219111084938049,0,9.999999974752427e-07,-0.3544025123119354,2.516746997833252,0.21657028794288635,0.05902789533138275,0.010814719833433628,0.16431108117103577,running,0,0
122,4.099997520446777,0.24017518758773804,0.2755741477012634,0.0345306470990181,-0.006753702647984028,-0.007016767747700214,0.002029394032433629,0.9842908978462219,0.8518123030662537,0,9.999999974752427e-07,-0.35247287154197693,2.5136477947235107,0.21863290667533875,0.05902784317731857,0.010814732871949673,0.16431084275245667,running,0,0
123,4.133330821990967,0.24017518758773804,0.2918269634246826,0.03619599714875221,0.07390981912612915,-0.009243486449122429,-0.0061753178015351295,0.9831701517105103,0.6565918922424316,0,9.999999974752427e-07,-0.3511883616447449,2.468616485595703,0.21566082537174225,0.059027791023254395,0.010814709588885307,0.16431060433387756,running,0,0
124,4.166664123535156,0.24017518758773804,0.35463786125183105,0.0383857786655426,0.0583430714905262,-0.011767295189201832,-0.014737623743712902,0.9861006140708923,0.22299765050411224,0,9.999999974752427e-07,-0.34956052899360657,2.277249813079834,0.19565193355083466,0.05902772396802902,0.010814795270562172,0.1643105000257492,running,0,0
125,4.199997425079346,0.24017518758773804,0.3180347979068756,0.04092501476407051,0.07188447564840317,-0.01737326942384243,-0.023047616705298424,0.9866448044776917,0.4319572150707245,0,9.999999974752427e-07,-0.3537488877773285,2.069380521774292,0.17319273948669434,0.05902766436338425,0.010814794339239597,0.1643105447292328,running,0,0
126,4.233330726623535,0.24017518758773804,0.31029272079467773,0.044170212000608444,0.10174976289272308,-0.01888374052941799,-0.03407569229602814,0.9860602617263794,0.37539148330688477,0,9.999999974752427e-07,-0.3625391125679016,2.3025381565093994,0.20208865404129028,0.05902760475873947,0.010814769193530083,0.16431058943271637,running,0,0
127,4.266664028167725,0.24017518758773804,0.28291693329811096,0.04711254686117172,0.09959215670824051,-0.025918450206518173,-0.04332377389073372,0.985502302646637,0.36812135577201843,0,9.999999974752427e-07,-0.36556464433670044,2.228609561920166,0.19503819942474365,0.059027597308158875,0.010814888402819633,0.16431067883968353,running,0,0
128,4.299997329711914,0.24017518758773804,0.2658936083316803,0.04908714443445206,0.07603172212839127,-0.0246623232960701,-0.04325773939490318,0.985956072807312,0.5539259314537048,0,9.999999974752427e-07,-0.3638223111629486,2.462059259414673,0.22234976291656494,0.05902767926454544,0.010814831592142582,0.1643107682466507,running,0,0
129,4.3333306312561035,0.24017518758773804,0.2907361090183258,0.05117027834057808,0.08067653328180313,-0.020804865285754204,-0.030948445200920105,0.9847331047058105,0.44801536202430725,0,9.999999974752427e-07,-0.3632279634475708,2.3245203495025635,0.20785672962665558,0.05902776122093201,0.010814772918820381,0.16431082785129547,running,0,0
130,4.366663932800293,0.24017518758773804,0.33220788836479187,0.051445282995700836,-0.028365937992930412,-0.01768672838807106,-0.023940522223711014,0.9854480028152466,0.40055519342422485,0,9.999999974752427e-07,-0.36297109723091125,2.4390270709991455,0.21887734532356262,0.059027910232543945,0.010814754292368889,0.16431087255477905,running,0,0
131,4.399997234344482,0.24017518758773804,0.27257397770881653,0.051259368658065796,0.017051389440894127,-0.014161906205117702,-0.019688596948981285,0.9853740334510803,0.6951097846031189,0,9.999999974752427e-07,-0.36318323016166687,2.6131956577301025,0.23700526356697083,0.059027962386608124,0.010814813897013664,0.16431082785129547,running,0,0
132,4.433330535888672,0.24017518758773804,0.3093835115432739,0.05175343155860901,0.028645725920796394,-0.010503361001610756,-0.016633732244372368,0.9863544702529907,0.5238015651702881,0,9.999999974752427e-07,-0.3626890182495117,2.7598352432250977,0.24994732439517975,0.05902795493602753,0.010814839042723179,0.16431081295013428,running,0,0
133,4.466663837432861,0.24017518758773804,0.25914621353149414,0.053269218653440475,0.06194615736603737,-0.00726442551240325,-0.014921932481229305,0.9860681891441345,0.6438632607460022,0,9.999999974752427e-07,-0.36177513003349304,2.7681751251220703,0.24750179052352905,0.05902791768312454,0.010814792476594448,0.16431087255477905,running,0,0
134,4.499997138977051,0.24017518758773804,0.2821650803089142,0.054505735635757446,0.039441727101802826,-0.005513176321983337,-0.014180202037096024,0.9870103001594543,0.5892254710197449,0,9.999999974752427e-07,-0.36076006293296814,2.7211856842041016,0.24146930873394012,0.05902785807847977,0.010814773850142956,0.16431094706058502,running,0,0
135,4.53333044052124,0.24017518758773804,0.19816459715366364,0.05537056550383568,0.006216256879270077,-0.006327309645712376,-0.015276453457772732,0.9851186871528625,0.738644540309906,0,9.999999974752427e-07,-0.35944777727127075,2.7716898918151855,0.246192067861557,0.0590277835726738,0.010814832523465157,0.16431108117103577,running,0,0
136,4.56666374206543,0.24017518758773804,0.1667453944683075,0.05534631013870239,-0.002468578517436981,-0.0040105064399540424,-0.00897770281881094,0.9818204045295715,0.5184584259986877,0,9.999999974752427e-07,-0.3576227128505707,2.5793259143829346,0.22303667664527893,0.059027738869190216,0.010814801789820194,0.16431140899658203,running,0,0
137,4.599997043609619,0.24017518758773804,0.3335020840167999,0.05581071600317955,0.0015686999540776014,-0.004619832616299391,-0.001705233589746058,0.9821723699569702,0.39662083983421326,0,9.999999974752427e-07,-0.3553027808666229,2.5265445709228516,0.21535533666610718,0.05902773141860962,0.010814711451530457,0.16431161761283875,running,0,0
138,4.633330345153809,0.24017518758773804,0.26855769753456116,0.05563180893659592,-0.0003118300810456276,-0.0071588302962481976,0.003383696312084794,0.9823999404907227,0.7789716124534607,0,9.999999974752427e-07,-0.35309505462646484,2.420295238494873,0.2008698582649231,0.059027738869190216,0.010814790613949299,0.1643117219209671,running,0,0
139,4.666663646697998,0.24017518758773804,0.349538117647171,0.05506351217627525,-0.0110975606366992,-0.009056856855750084,0.008453669026494026,0.983449399471283,0.41559889912605286,0,9.999999974752427e-07,-0.35079240798950195,2.3189966678619385,0.18620933592319489,0.059027738869190216,0.010814869776368141,0.16431179642677307,running,0,0
140,4.6999969482421875,0.24017518758773804,0.2370966374874115,0.05526219308376312,0.0259642843157053,-0.012020615860819817,0.01615772768855095,0.9833471179008484,0.7067150473594666,0,9.999999974752427e-07,-0.36260753870010376,2.5141777992248535,0.20768402516841888,0.059027738869190216,0.01081478875130415,0.16431181132793427,running,0,0
141,4.733330249786377,0.24017518758773804,0.3633827567100525,0.055559493601322174,-0.020127683877944946,-0.015184625051915646,0.022464895620942116,0.9834364056587219,0.3330649435520172,0,9.999999974752427e-07,-0.36956483125686646,2.502676486968994,0.20366697013378143,0.059027738869190216,0.010814792476594448,0.16431176662445068,running,0,0
142,4.766663551330566,0.24017518758773804,0.2506825923919678,0.05559065565466881,0.017650825902819633,-0.01987573318183422,0.03080718219280243,0.9829549193382263,0.676795482635498,0,9.999999974752427e-07,-0.37660884857177734,2.4469053745269775,0.1948164701461792,0.05902770161628723,0.010814771056175232,0.16431152820587158,running,0,0
143,4.799996852874756,0.24017518758773804,0.3868119418621063,0.05621347203850746,-0.012640922330319881,-0.02378092147409916,0.03817985579371452,0.9822677373886108,0.23354029655456543,0,9.999999974752427e-07,-0.3774479627609253,2.648711919784546,0.21875274181365967,0.059027738869190216,0.010814824141561985,0.16431128978729248,running,0,0
144,4.833330154418945,0.24017518758773804,0.23085826635360718,0.05592925474047661,-0.00980107020586729,-0.028910426422953606,0.04533526673913002,0.9822765588760376,0.46586498618125916,0,9.999999974752427e-07,-0.3777215778827667,2.6241064071655273,0.21661798655986786,0.059027738869190216,0.010814875364303589,0.16431120038032532,running,0,0
145,4.866663455963135,0.24017518758773804,0.26854977011680603,0.05710824579000473,0.008977530524134636,-0.021873459219932556,0.039278678596019745,0.9834640622138977,0.6607210636138916,0,9.999999974752427e-07,-0.3744664490222931,2.795708179473877,0.23782317340373993,0.059027768671512604,0.010814753361046314,0.16431112587451935,running,0,0
146,4.899996757507324,0.24017518758773804,0.3151891827583313,0.05703526735305786,-0.019818836823105812,-0.016575200483202934,0.02803734876215458,0.9825956225395203,0.48648232221603394,0,9.999999974752427e-07,-0.3689344525337219,2.8088643550872803,0.24163031578063965,0.05902779847383499,0.0108147282153368,0.16431118547916412,running,0,0
147,4.933330059051514,0.24017518758773804,0.2798525393009186,0.05741332843899727,0.038914430886507034,-0.010789728723466396,0.020558573305606842,0.9818512201309204,0.6501355767250061,0,9.999999974752427e-07,-0.36470338702201843,2.8350818157196045,0.24845057725906372,0.05902785807847977,0.010814829729497433,0.16431128978729248,running,0,0
148,4.966663360595703,0.24017518758773804,0.28813400864601135,0.05701008439064026,-0.027799831703305244,-0.006891173776239157,0.014720458537340164,0.9823734760284424,0.6164836287498474,0,9.999999974752427e-07,-0.36160963773727417,2.771449327468872,0.2447900027036667,0.05902799218893051,0.010814790613949299,0.16431139409542084,running,0,0
149,4.999996662139893,0.24017518758773804,0.20143534243106842,0.056355442851781845,-0.010169008746743202,-0.0033860907424241304,0.010332156904041767,0.981717586517334,0.7443670034408569,0,9.999999974752427e-07,-0.3593265116214752,2.7983105182647705,0.250262975692749,0.059028081595897675,0.010814739391207695,0.16431152820587158,running,0,0
150,5.033329963684082,0.24017518758773804,0.111752949655056,0.05653535947203636,0.013647804968059063,-0.0009659799397923052,0.007367431186139584,0.9811586737632751,0.4175037443637848,0,9.999999974752427e-07,-0.35765591263771057,2.705597400665283,0.2421596199274063,0.05902813374996185,0.010814735665917397,0.16431160271167755,running,0,0
151,5.0666632652282715,0.24017518758773804,0.22217115759849548,0.05718214437365532,0.01700587198138237,-0.000744906603358686,0.004178850445896387,0.9818544387817383,0.6507304310798645,0,9.999999974752427e-07,-0.35648152232170105,2.6283118724823,0.2356497049331665,0.05902813374996185,0.01081477664411068,0.16431155800819397,running,0,0
152,5.099996566772461,0.24017518758773804,0.26387330889701843,0.057502198964357376,0.0035461722873151302,-0.0032368525862693787,-6.366275920299813e-05,0.9823911786079407,0.7760173082351685,0,9.999999974752427e-07,-0.3552561402320862,2.6221354007720947,0.23689153790473938,0.05902808904647827,0.010814780369400978,0.16431137919425964,running,0,0
153,5.13332986831665,0.24017518758773804,0.33067789673805237,0.057758115231990814,-0.0036967534106224775,-0.005373311694711447,-0.006044535432010889,0.9839437007904053,0.4715496003627777,0,9.999999974752427e-07,-0.3540166914463043,2.3852429389953613,0.21228720247745514,0.05902805179357529,0.010814769193530083,0.16431111097335815,running,0,0
154,5.16666316986084,0.24017518758773804,0.27970319986343384,0.05857520177960396,0.036547813564538956,-0.010315720923244953,-0.012788910418748856,0.9841380715370178,0.6324250102043152,0,9.999999974752427e-07,-0.3535042405128479,2.2109673023223877,0.1943332701921463,0.05902799218893051,0.010814744047820568,0.16431082785129547,running,0,0
155,5.199996471405029,0.24017518758773804,0.3191225528717041,0.05962164327502251,0.017286738380789757,-0.012897597625851631,-0.02058098465204239,0.9850624799728394,0.4830763041973114,0,9.999999974752427e-07,-0.3596170246601105,2.10088849067688,0.18337903916835785,0.05902794003486633,0.010814755223691463,0.16431079804897308,running,0,0
156,5.233329772949219,0.24017518758773804,0.2717824876308441,0.060838330537080765,0.04921317100524902,-0.018522273749113083,-0.029167314991354942,0.9839380979537964,0.5895126461982727,0,9.999999974752427e-07,-0.36686256527900696,2.179332733154297,0.19363270699977875,0.05902788043022156,0.010814884677529335,0.16431085765361786,running,0,0
157,5.266663074493408,0.24017518758773804,0.30407577753067017,0.06285896897315979,0.08100765198469162,-0.019373392686247826,-0.03470364958047867,0.9846842885017395,0.3468018174171448,0,9.999999974752427e-07,-0.3688894510269165,2.179889440536499,0.19474424421787262,0.05902780592441559,0.0108147282153368,0.16431093215942383,running,0,0
158,5.299996376037598,0.24017518758773804,0.22721260786056519,0.06595265865325928,0.08361232280731201,-0.021344447508454323,-0.03719070181250572,0.9833075404167175,0.5287186503410339,0,9.999999974752427e-07,-0.36746877431869507,2.3758978843688965,0.21716754138469696,0.059027768671512604,0.01081477478146553,0.164311021566391,running,0,0
159,5.333329677581787,0.24017518758773804,0.23553603887557983,0.06769613921642303,0.04573309049010277,-0.01822740025818348,-0.035203978419303894,0.9834358096122742,0.571197509765625,0,9.999999974752427e-07,-0.3667150139808655,2.3788130283355713,0.2179594337940216,0.05902770906686783,0.010814815759658813,0.16431109607219696,running,0,0
160,5.366662979125977,0.24017518758773804,0.2425001710653305,0.06841118633747101,-0.018740693107247353,-0.016597358509898186,-0.027744358405470848,0.9822024703025818,0.7090492248535156,0,9.999999974752427e-07,-0.3660952150821686,2.5481176376342773,0.23422306776046753,0.059027619659900665,0.010814758948981762,0.16431117057800293,running,0,0
161,5.399996280670166,0.24017518758773804,0.2912447452545166,0.0666457936167717,-0.0596349760890007,-0.015487744472920895,-0.02196853794157505,0.9823868870735168,0.5014013051986694,0,9.999999974752427e-07,-0.3660377562046051,2.5887670516967773,0.23739156126976013,0.0590275302529335,0.010814778506755829,0.1643112450838089,running,0,0
162,5.4333295822143555,0.24017518758773804,0.2759668231010437,0.06636882573366165,0.02472185343503952,-0.011384112760424614,-0.017893053591251373,0.9826270937919617,0.6188045740127563,0,9.999999974752427e-07,-0.3654420077800751,2.6922824382781982,0.2456984519958496,0.05902726948261261,0.010814725421369076,0.16431133449077606,running,0,0
163,5.466662883758545,0.24017518758773804,0.30625230073928833,0.06859874725341797,0.08027700334787369,-0.006381583400070667,-0.015420295298099518,0.9837443828582764,0.3859562873840332,0,9.999999974752427e-07,-0.36444705724716187,2.7099549770355225,0.24447490274906158,0.05902707576751709,0.010814812034368515,0.16431133449077606,running,0,0
164,5.499996185302734,0.24017518758773804,0.2298119068145752,0.07088421285152435,0.05416648089885712,-0.004935794975608587,-0.0136135034263134,0.9832344651222229,0.6453008055686951,0,9.999999974752427e-07,-0.3633544445037842,2.7545371055603027,0.24606700241565704,0.05902688950300217,0.010814853943884373,0.16431131958961487,running,0,0
165,5.533329486846924,0.24017518758773804,0.13954214751720428,0.07163144648075104,-0.0059978533536195755,-0.005824556574225426,-0.012578915804624557,0.9819602966308594,0.510167121887207,0,9.999999974752427e-07,-0.3617359399795532,2.6305530071258545,0.23149164021015167,0.059026725590229034,0.01081475242972374,0.16431128978729248,running,0,0
166,5.566662788391113,0.24017518758773804,0.2196139544248581,0.07132957130670547,0.0068709454499185085,-0.004757252521812916,-0.007631793152540922,0.980923593044281,0.6862300634384155,0,9.999999974752427e-07,-0.36007362604141235,2.5391645431518555,0.22017991542816162,0.05902665853500366,0.010814795270562172,0.16431115567684174,running,0,0
167,5.599996089935303,0.24017518758773804,0.3544004261493683,0.07110374420881271,0.0009657834307290614,-0.00684918649494648,-0.003065172117203474,0.9832995533943176,0.33118125796318054,0,9.999999974752427e-07,-0.3580489456653595,2.340137243270874,0.19565950334072113,0.05902662128210068,0.010814806446433067,0.16431111097335815,running,0,0
168,5.633329391479492,0.24017518758773804,0.24007201194763184,0.07163910567760468,0.02704257145524025,-0.01134501677006483,0.0031402488239109516,0.9849193692207336,0.6160116195678711,0,9.999999974752427e-07,-0.35872429609298706,2.02660870552063,0.15493708848953247,0.05902658402919769,0.010814737528562546,0.16431105136871338,running,0,0
169,5.666662693023682,0.24017518758773804,0.27802473306655884,0.0711507648229599,-0.04048178717494011,-0.012006882578134537,0.00943638477474451,0.9847654700279236,0.6059345602989197,0,9.999999974752427e-07,-0.35521456599235535,2.448573112487793,0.20543204247951508,0.059026554226875305,0.010814747773110867,0.164311021566391,running,0,0
170,5.699995994567871,0.24017518758773804,0.3034476935863495,0.06830307096242905,-0.1214279755949974,-0.00943764764815569,0.016065195202827454,0.9847239255905151,0.3315788805484772,0,9.999999974752427e-07,-0.3670138716697693,2.6301984786987305,0.22503124177455902,0.05902652442455292,0.010814815759658813,0.16431093215942383,running,0,0
171,5.7333292961120605,0.24017518758773804,0.3176426589488983,0.06484472751617432,-0.09832797944545746,-0.010202636942267418,0.02292529121041298,0.9829077124595642,0.4002944529056549,0,9.999999974752427e-07,-0.37348467111587524,2.5730013847351074,0.2162744700908661,0.059026554226875305,0.010814731009304523,0.16431091725826263,running,0,0
172,5.76666259765625,0.24017518758773804,0.290968120098114,0.06476344913244247,0.03558144345879555,-0.015588834881782532,0.029482683166861534,0.9809159636497498,0.6109827756881714,0,9.999999974752427e-07,-0.37494853138923645,2.543714761734009,0.21044489741325378,0.0590265616774559,0.010814772918820381,0.16431094706058502,running,0,0
173,5.7999958992004395,0.24017518758773804,0.41549503803253174,0.06529335677623749,-0.009532855823636055,-0.020136041566729546,0.03569779172539711,0.9803051352500916,0.12652458250522614,0,9.999999974752427e-07,-0.37260618805885315,2.7107696533203125,0.22798055410385132,0.059026531875133514,0.01081478875130415,0.16431105136871338,running,0,0
174,5.833329200744629,0.24017518758773804,0.24258951842784882,0.06480628997087479,-0.06581081449985504,-0.025836344808340073,0.04229395091533661,0.9804661273956299,0.34137964248657227,0,9.999999974752427e-07,-0.37447357177734375,2.6271817684173584,0.21522709727287292,0.05902654677629471,0.010814746841788292,0.16431112587451935,running,0,0
